params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,mu_fur
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,fn>=0,publishable,0.1098100870329959,2.3031626280758137e-08,0.3168511744991192,3.6240325016390575e-61,0.7408640302795031,0.4159723125780279,0.0754373438133559,0.2280705722468944,1.0,0.5916149068322981,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,fn>=0,unpublished,0.5808929548295511,0.0,0.5374829997771817,0.0,0.1004747075428352,0.0622111431263286,0.2639192504234391,0.4216499569537548,0.1343550446998722,0.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,fn>=0,published,0.2616632261328367,3.7932332466469416e-35,0.4654349655209625,1.4347618914532962e-116,0.7428651490740741,0.5026565612453704,0.0936299545369963,0.3169099096703703,0.7055555555555556,1.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,fn>=0_inferred,unpublishable,0.6036205432637984,0.0,0.4939329881062181,0.0,0.0369167265287884,0.0538453731578033,0.2750872628061996,0.4478018204065134,0.0,0.0726648170167789,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,fn<0,unpublished,0.5834550955263549,0.0,0.5724023129144885,0.0,0.1144633723662007,0.0599850519083151,0.2614202009076221,0.4199389942820839,0.1390088945362134,0.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,fn<0_inferred,publishable,0.1552469194553793,1.3145241170322164e-20,0.2798298260372397,6.35722085305933e-65,0.7715067658316915,0.4348216178694061,0.0707524889100683,0.2148631837227695,1.0,0.6456515620602308,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,fn<0_inferred,unpublished,0.6059420084970064,0.0,0.5720150636868713,0.0,0.144992586282525,0.0740263294667924,0.2647848880078903,0.4226074309062099,0.1615345137285091,0.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,all,unpublished,0.5821090111277851,0.0,0.555195039945383,0.0,0.107486859909707,0.0610952617323307,0.2626665421629627,0.4207922960476369,0.1366878980891719,0.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,all,publishable,0.1003976912867498,4.54653837074079e-13,0.3156536574675364,4.664992532615595e-120,0.74450045670661,0.4146311059126401,0.0766902314841584,0.2264005464876304,1.0,0.5852338616157712,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,all,unpublishable,0.6431527939289687,0.0,0.4945349185823134,0.0,0.0697004920128423,0.0657647675216237,0.2786765883501602,0.4578668739413125,0.0,0.0857952246054229,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,all,published,0.2675499992559755,2.1700116889671453e-71,0.4881004555328642,2.637347614046148e-256,0.7436932923255813,0.5025893432720929,0.094090615027906,0.3147189889844186,0.7041860465116279,1.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,fn<0,published,0.273857465666687,4.012854274631978e-38,0.5154524276295562,1.4076669509783455e-145,0.7445291752336449,0.502521497093458,0.0945555807570486,0.3125075924042056,0.702803738317757,1.0,19.0,0.3
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn<0_inferred,publishable,0.1268225749241678,2.5156959117713428e-15,0.294225015125186,5.059445942134799e-78,0.7683064645445133,0.3934117852934782,0.0981454190480144,0.2220325661469979,1.0,0.5256211180124224,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn>=0_inferred,unpublishable,0.6028956629864546,0.0,0.5129702913405245,0.0,0.001382899424442,0.0492879676217609,0.2800031680568011,0.4491086293759478,0.0,0.0771712826028502,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn>=0_inferred,publishable,0.0185332275807282,0.4896259304369484,0.3824056525121623,1.0629252451859452e-49,0.696998161637931,0.4324247518570402,0.0634563199291171,0.247019646959842,1.0,0.6566091954022989,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn<0,unpublished,0.5528965922702558,0.0,0.5346917961263417,0.0,0.1206073267196453,0.0747036104369842,0.2705859374381101,0.4260425552600283,0.1481433894385198,0.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn<0_inferred,published,0.2299826241730282,2.951021954222678e-32,0.4361786245055844,4.452128289222671e-120,0.7967125549514564,0.5006577831650486,0.0830937252577941,0.2767735696838835,0.7887378640776699,1.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn>=0,unpublishable,0.6502290953780093,0.0,0.5080190951398298,0.0,0.0644952129118145,0.0549274248837298,0.3049224514444574,0.4573208431853898,0.0,0.0596774193548387,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn>=0_inferred,unpublished,0.5437722604036701,0.0,0.5565210697890208,0.0,-0.0041344750859438,0.0311045855115306,0.2747732345218589,0.4296721825607872,0.0651048760555706,0.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn>=0,unpublished,0.5780143438733056,0.0,0.5550159863633165,0.0,0.1207444675084498,0.0627100180636436,0.2882526506728074,0.4233695596229213,0.1420161883738042,0.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn>=0,published,0.2742695142096785,1.2199733106393467e-33,0.4903875907449104,8.683792267506435e-114,0.7612453062533405,0.4991812462426509,0.0997589938271133,0.2914098291117049,0.7626937466595404,1.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn<0,unpublishable,0.6256555623150479,0.0,0.4701138378220437,0.0,0.0776058050190306,0.0809666396232267,0.2858393134452917,0.4663406969791621,0.0,0.0922782037239868,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn<0,publishable,0.0657613903546002,0.0006720071014014,0.1644235752861521,1.2099427348056099e-17,0.7525127847248222,0.4063769506113815,0.0745514579756724,0.22720669338304,1.0,0.5683264694870835,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn<0_inferred,unpublished,0.5760076064450667,0.0,0.5341068476814377,0.0,0.2272940695757882,0.1005684491560605,0.2837693283080156,0.420406216683281,0.2132635253054101,0.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn>=0,publishable,0.1062711367645088,6.099440039799572e-08,0.3989016901991675,2.434281872082405e-99,0.7462266816247581,0.4010234266444875,0.1038445463403628,0.2301416271311412,1.0,0.5520309477756287,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,all,unpublishable,0.6369622439467358,0.0,0.4881286319337881,0.0,0.0709900423170713,0.067826938208288,0.2954688947470953,0.4617891701054735,0.0,0.0758274552360282,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,all,publishable,0.0858673912599353,4.5098327672081814e-10,0.2914101472418747,2.1350146380099178e-103,0.7494211605783866,0.403743986483828,0.0889583517014571,0.2286501491933219,1.0,0.5603120243531202,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,all,unpublished,0.5652863431474113,0.0,0.5443817718767251,0.0,0.1206774933753466,0.0685672138622073,0.2796249271925006,0.424674944892646,0.1450084708539875,0.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,all,published,0.2648089811332267,3.6348984772118574e-66,0.4548648967911141,1.0529347167193512e-206,0.7537281791779474,0.4994740542899336,0.0904691154386291,0.3057740860056854,0.7248338666010338,1.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn<0,published,0.2576829115445785,1.3922509950587987e-34,0.4401680934938681,1.4886406639610125e-104,0.7473118722627737,0.4997239830565693,0.0825396617594074,0.3180348180534215,0.6925182481751825,1.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn<0_inferred,unpublishable,0.6708922971680685,0.0,0.4601897419148135,0.0,0.1418548012597728,0.0867008587150752,0.3112140460094014,0.4746988144999726,0.0,0.0744593484807008,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,fn>=0_inferred,published,0.3343873811947309,3.3682164020723342e-40,0.461650914301167,2.0410383450397885e-79,0.6793432547043011,0.4974255987432796,0.1032323074518346,0.3559597913340726,0.614247311827957,1.0,19.0,0.4
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn>=0_inferred,published,0.2439918613588851,2.751393656182156e-24,0.5159255351057793,2.1621841185752308e-115,0.744467528749259,0.4991178474392412,0.0978494776230343,0.3162565760699466,0.6953171310017783,1.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn<0_inferred,unpublishable,0.6316516552098724,0.0,0.4999351888868529,0.0,0.109401933544785,0.076490599436054,0.3196697877351511,0.4672751134629819,0.0,0.0715672676837725,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn<0_inferred,publishable,0.1545199829470521,2.928936634031968e-19,0.3450884498033891,7.735068917536535e-94,0.7549271704170417,0.3950652868781878,0.09242229918765,0.2272499611126313,1.0,0.5220522052205221,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,all,unpublished,0.565471782721884,0.0,0.5590284607384257,0.0,0.1238748527421454,0.0698190942275375,0.2925411006832782,0.4247900009980507,0.1442361586846858,0.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn<0_inferred,unpublished,0.5700319460425691,0.0,0.5626867392112426,0.0,0.1884883014188367,0.0882899359791179,0.2919148409247086,0.421679674123024,0.1922287920839869,0.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn>=0,unpublishable,0.6319802484906939,0.0,0.5188667250754799,0.0,0.0768968821551916,0.0658046894173851,0.3142006090914669,0.4579446316230361,0.0,0.069448219624898,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn>=0,publishable,0.1457865694051187,4.0718435686094133e-14,0.4097071286142624,2.738026533640671e-108,0.7438074188580015,0.4027386112659654,0.0939043068906957,0.2354398484062358,1.0,0.5458302028549963,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,all,published,0.2687079230091181,3.4563358491150744e-66,0.5023853287388004,3.0086315029115668e-251,0.760556522191225,0.501801403061121,0.0910059535302755,0.2955980402812579,0.7387775805224448,1.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn<0_inferred,published,0.2839697400173532,4.157985877122151e-43,0.4874330203694633,5.791741195192926e-135,0.7725876090425532,0.503808122180851,0.0858884778456637,0.2801499242016844,0.7712765957446809,1.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn<0,published,0.2576886485329897,2.1986989362889857e-31,0.5131794099619261,2.132454565892633e-133,0.7603184224355735,0.5019290581808994,0.0886105315291685,0.29763564920667,0.7377463365336028,1.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn<0,unpublished,0.5534431964161673,0.0,0.5481693812720052,0.0,0.1171653682768066,0.0687525852041557,0.2898321884648176,0.4250815764448194,0.1383577052868391,0.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn>=0_inferred,publishable,0.1270776429498079,2.8205472446358e-08,0.4677416462126495,1.1157188115393604e-103,0.736504131329114,0.4228099719509493,0.0781628182844456,0.2426814240611814,1.0,0.6186708860759493,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn>=0_inferred,unpublishable,0.6097186476342418,0.0,0.5139039649579322,0.0,0.0378998604182952,0.056843089321997,0.3035457654028686,0.4496487832797514,0.0,0.0679804258695939,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,all,unpublishable,0.6205591968908267,0.0,0.5074682056937594,0.0,0.0728013530215036,0.0664334046643808,0.3114162007840721,0.4582525230821407,0.0,0.0697312301130593,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn>=0,unpublished,0.5781144542087339,0.0,0.5698440661778469,0.0,0.1305385301511792,0.0708783219703475,0.2952315185904163,0.4245004161979518,0.1500744786494538,0.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn>=0,published,0.2795362031133009,1.388791890170001e-36,0.4922538692555226,2.1963229360947723e-120,0.7607964404276986,0.5016727729786151,0.0934196705059327,0.2935448691695519,0.7398167006109979,1.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn<0,unpublishable,0.6096085115547453,0.0,0.4959788424687728,0.0,0.0687362102499298,0.0670574552225077,0.3086524511110908,0.4585581301718602,0.0,0.0700121408336705,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn<0,publishable,0.1357072936978946,5.045149278919693e-12,0.3601947038546727,1.735467991878327e-79,0.7528510880405141,0.4076003602625632,0.080353315822639,0.2301547424818854,1.0,0.5687573042462017,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,fn>=0_inferred,unpublished,0.5570352565435726,0.0,0.5552199556058625,0.0,0.0549621565795019,0.0501192402255624,0.2932090304927079,0.42810728269861,0.093050193050193,0.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,all,publishable,0.1409280269458956,1.3196315819102778e-24,0.3863959925367061,8.385131417360938e-186,0.748247101166571,0.4051253218558042,0.0872519079479339,0.2328453051077452,1.0,0.5570854847963281,19.0,0.5
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn>=0_inferred,published,0.2189653654254923,2.169704178217732e-21,0.4771871662245576,3.7507582151095855e-105,0.7520081458106638,0.4885450789989119,0.0970053990757116,0.289551407633297,0.7334058759521219,1.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn>=0_inferred,unpublished,0.5694698423723309,0.0,0.572541282168025,0.0,0.1248240142188085,0.0758139222414768,0.3046414149467499,0.424727424236543,0.1468714874484825,0.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn>=0_inferred,publishable,0.0904582616654148,5.322585512142823e-06,0.3950526667692765,4.764821020649924e-95,0.7466310534865294,0.3940534170380349,0.08422139909666,0.2343422382757528,1.0,0.5340729001584786,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn>=0_inferred,unpublishable,0.6071753615817889,0.0,0.5223327868053134,0.0,0.0679087658584892,0.0697168564381238,0.3285049749569478,0.456427832766562,0.0,0.0669307471656877,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn>=0,unpublished,0.5713446818450527,0.0,0.5752806428042715,0.0,0.1375094682361094,0.0764561328286109,0.3007420918007848,0.420770462846167,0.1557708818839691,0.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn<0_inferred,publishable,0.1573792400876527,2.452927861552808e-17,0.3898083755993868,1.5432224139313272e-104,0.7601956486203283,0.3978408563765281,0.0864644618886255,0.2273377553218652,1.0,0.539294446384911,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,all,unpublishable,0.6216745948132565,0.0,0.5267629554855172,0.0,0.0759288074036953,0.0680700081932908,0.3284285344274216,0.4558546442014234,0.0,0.0635735304181208,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,all,publishable,0.1287880700557401,2.3124962773264416e-21,0.3914586260018069,8.671531851601626e-197,0.753840156116577,0.3960663071115648,0.0854135076493605,0.2306196032846668,1.0,0.5368479673287544,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,all,unpublished,0.5757574960538705,0.0,0.5766080557456432,0.0,0.1390023545701341,0.0757975361300796,0.3037523667335035,0.4229964812203103,0.1542122504481117,0.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,all,published,0.2589044656266858,1.436182032914184e-59,0.4666218240713517,6.307439854079215e-206,0.7646075605862339,0.4977722818869405,0.0903007584176035,0.2774382750448835,0.7568699293378697,1.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn<0,published,0.2711169567311176,9.894657553210209e-33,0.4562857873850571,2.0945538457057485e-96,0.7606214312567132,0.4999445550912997,0.0885916820754597,0.2696744097707841,0.7653061224489796,1.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn<0_inferred,unpublishable,0.6363678628972057,0.0,0.531307060518699,0.0,0.0839807443417718,0.0664166104971275,0.3283517898968865,0.4552791760876851,0.0,0.0602029621503017,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn<0,unpublished,0.5804491772359712,0.0,0.5779713551440883,0.0,0.140518863700623,0.0751285180783571,0.3068102749725335,0.4252577231595564,0.1526289558933466,0.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn<0,publishable,0.1253245345329369,9.546077405466275e-11,0.4084267275499927,4.385117666146892e-107,0.7524650490566037,0.3973260604773584,0.0880580583691086,0.228820219089132,1.0,0.5377358490566038,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn<0,unpublishable,0.6229805898578266,0.0,0.5293721457563695,0.0,0.0759946290496269,0.0664498739170895,0.330763073262769,0.4571537243003039,0.0,0.0603757944183476,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn>=0,published,0.2483593703207877,6.339429059686499e-29,0.4757265470280082,3.4483689545743516e-111,0.7683963164880041,0.4957075689178152,0.0919252097443374,0.2848177120741704,0.7488514548238897,1.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn>=0,publishable,0.1323867630295929,3.564517902383486e-12,0.3749244609553841,4.390601920873936e-92,0.7551715531603945,0.3948465970569966,0.0828530182787603,0.2323617911246985,1.0,0.535988308366825,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn<0_inferred,published,0.2848969252903455,2.41265223708959e-38,0.452289205982241,1.3990937946075607e-100,0.776285686838124,0.5063247775542108,0.0840863713628366,0.2662108732811397,0.7786182551689359,1.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn<0_inferred,unpublished,0.5821218447700348,0.0,0.5807343136283483,0.0,0.1528944215296378,0.0757814808689493,0.3028812692000399,0.4213004874940529,0.1614047968673519,0.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,fn>=0,unpublishable,0.6205427445530515,0.0,0.5242793487632151,0.0,0.0758642084785084,0.0696600464158189,0.3261373626185748,0.4545796961667526,0.0,0.0667118644067796,19.0,0.6
19-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.700000-notes/run_0,all,published,0.2365536692225859,9.972528174426668e-49,0.4691083562333983,5.0526785696895294e-204,0.7730702304812833,0.5004530441470588,0.0908470207733224,0.2726153536104278,0.7735294117647059,1.0,19.0,0.7
19-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.700000-notes/run_0,all,unpublished,0.5714939263328503,0.0,0.5833766827025133,0.0,0.1296849305788302,0.0760620352504192,0.321780209576756,0.4318553238904305,0.1437884378843788,0.0,19.0,0.7
19-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/19-r_fun-0.700000-notes/run_0,fn>=0_inferred,unpublishable,0.576190080946407,0.0,0.5164335234453844,0.0,0.0741237792091466,0.0737713112092284,0.3442330769322491,0.4564894443016342,0.0,0.0537173476222371,19.0,0.7
