params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,st_prop,number_of_notes
2-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/2-r_fun-0.250000-notes/run_0,fn>=0_inferred,unpublishable,0.3165840121665536,1.906364769662728e-201,-0.1333800208419276,9.028410594338272e-36,-0.1449373574679484,0.0148723023585563,0.1313889462289332,0.3984975670009095,0.0,0.0520377619157264,2.0,0.25,
2-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/2-r_fun-0.250000-notes/run_0,fn<0,published,0.3259920971430848,2.7712329172701916e-10,-0.1947518034022007,0.0002136263935815,0.3217557675070028,0.4617612251540616,0.0777936189857142,0.2244648966946779,0.0,1.0,2.0,0.25,
2-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/2-r_fun-0.250000-notes/run_0,fn<0,unpublished,0.1747461031686148,1.4249210360303887e-67,-0.0899590397377116,6.082472369196318e-19,0.2439739098613566,0.076305493455128,0.3358442249972078,0.4093191077446249,0.2649537512846865,0.0,2.0,0.25,
2-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/2-r_fun-0.250000-notes/run_0,fn<0,publishable,0.0676630026704617,0.0005864694596883,-0.0348415102999387,0.0769402465894627,0.7522286128782001,0.1575999848070985,0.6777154252133437,0.2266653076283941,1.0,0.0,2.0,0.25,
2-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/2-r_fun-0.250000-notes/run_0,all,unpublishable,0.3646081997108653,0.0,0.1906868421093995,1.6846242442631106e-121,0.0750896452100566,0.0926684263982411,0.171541110871111,0.4613131702663791,0.0,0.0930843893232677,2.0,0.25,
2-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/2-r_fun-0.250000-notes/run_0,fn<0,unpublishable,0.1835257209563872,7.039708781783365e-58,0.2884400738857867,8.041962430847376e-144,0.0731771990878945,0.0667210611087622,0.2062040571315397,0.4632395423370888,0.0,0.0475429484618457,2.0,0.25,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,all,published,0.2675928631624052,1.1515398844322774e-69,0.476050061777653,3.9056821874713918e-236,0.7412345539122138,0.4962957604985686,0.1020037924581145,0.3350676590492843,0.6731870229007634,1.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn>=0_inferred,publishable,-0.2164043997293859,5.242872747309351e-13,0.2669262635357365,3.2017601449269776e-19,0.6527001202938476,0.350358654651056,0.077379999801078,0.269484372788797,1.0,0.3976124885215794,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,all,publishable,0.0687415986628279,7.709718313666621e-07,0.1663548483365931,2.4473496282750584e-33,0.7513903470930232,0.3963858734862402,0.0878474129346969,0.2310452427955038,1.0,0.5468992248062016,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,all,unpublishable,0.6276090972583814,0.0,0.4719795354168103,0.0,0.0784705642482479,0.0733260810473654,0.2606128237241165,0.4589967697892122,0.0,0.0923180592991913,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn<0,published,0.243413798163749,6.2885387223074984e-30,0.4990343386292374,1.0189429095446615e-133,0.7458129357581482,0.4960652248889939,0.1130619064357581,0.3346267164074634,0.6740670760510156,1.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn<0,unpublished,0.5497022762197038,0.0,0.5462234201312801,0.0,0.1222577699400534,0.0611513039800572,0.2575404998763397,0.4197304148715934,0.1414025709558355,0.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn<0,publishable,0.068434273104221,0.0005606547788523,0.2369367347117,1.0133199463583741e-33,0.7524157541371158,0.399905952501576,0.0961798285477423,0.2314451373746257,1.0,0.5622537431048069,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn<0,unpublishable,0.6421290447265949,0.0,0.4913863841951158,0.0,0.0847006588782947,0.0693483820619029,0.2714824312262952,0.4597658512135436,0.0,0.0927918235610543,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn>=0,published,0.2925968947890914,3.064987042025491e-42,0.4588804568191672,1.3994420217953562e-108,0.7365635012048193,0.4965309623710843,0.0907218515951402,0.3355175267951807,0.672289156626506,1.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn>=0,unpublished,0.5178897758630314,0.0,0.5095426619812021,0.0,0.122480545343353,0.0720126432587841,0.2351517229651751,0.4152031216345113,0.1543202112941768,0.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn>=0,publishable,0.0689037228215979,0.0004143648532979,0.0931993098429377,1.7490646054651743e-06,0.750397790617849,0.3929785658810068,0.0797819396982707,0.230658159484363,1.0,0.5320366132723112,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn>=0,unpublishable,0.6129845033309845,0.0,0.4523391895261156,0.0,0.0722135432232577,0.0773209716005663,0.2496962379075037,0.4582243644041058,0.0,0.0918422474338195,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn<0_inferred,published,0.2453576870116852,2.574016805304595e-45,0.4526683473770025,2.5846527184600883e-162,0.7856019328566988,0.5006240945290643,0.0918361289343338,0.3029618467996892,0.7426173453528132,1.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn<0_inferred,unpublished,0.5515365605106246,0.0,0.5347238306100514,0.0,0.189562484490251,0.0824284109579906,0.2461378004967944,0.4087666828223234,0.1963806187974314,0.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn<0_inferred,publishable,0.0970914250403247,5.379071529504042e-10,0.157040184262666,6.815924458768401e-24,0.7777901645787275,0.40869823932056,0.0906474652320466,0.2207627047059199,1.0,0.5868337017931712,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn<0_inferred,unpublishable,0.6652636802629175,0.0,0.4664998377750375,0.0,0.1276747941458954,0.0846448605474244,0.2638543972347471,0.463881458782259,0.0,0.1073790688626637,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn>=0_inferred,published,0.2251774451372103,1.1297460288974998e-12,0.460137223169527,2.996607913405624e-52,0.5948449558974358,0.4820144778564102,0.1355518679001682,0.4410003749538462,0.4441025641025641,1.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn>=0_inferred,unpublished,0.494663055422617,0.0,0.5204448792769016,0.0,0.0429130794953748,0.0479137073128141,0.2464471621661554,0.4277254247395982,0.0905702057158635,0.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,all,unpublished,0.5336668010309639,0.0,0.5279060711061725,0.0,0.1223698199926619,0.0666142663159098,0.2462795455987163,0.4174533078037772,0.1478997975708502,0.0,20.0,0.0,
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.000000-notes/run_0,fn>=0_inferred,unpublishable,0.5689489978068486,0.0,0.478575135473019,0.0,0.0252493808086688,0.0610832547428409,0.2571066134084379,0.45371330270752,0.0,0.0760274933370739,20.0,0.0,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn<0_inferred,unpublishable,0.6594846275806961,0.0,0.4596798920044638,0.0,0.1103908820276377,0.0768622743891356,0.2579431419307518,0.4664312954735227,0.0,0.0989729225023342,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn<0_inferred,unpublished,0.5696819824202564,0.0,0.533426934832799,0.0,0.1724610815428709,0.0769007236219537,0.2400988481801943,0.4134965727495239,0.1858503073400024,0.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn>=0_inferred,published,0.1656687431904615,9.537629332093055e-10,0.4225296518697942,1.8733923719148634e-59,0.633882398663697,0.479526243823311,0.108782166497187,0.3811789000066816,0.5441722345953972,1.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn>=0_inferred,unpublishable,0.56880311711024,0.0,0.4837296297917535,0.0,0.0284923940233604,0.0629950812675947,0.2524106465953853,0.4598060316834046,0.0,0.0847715035206406,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn>=0_inferred,publishable,-0.1067169860760875,2.4473500217967638e-05,0.2725265000504099,6.434377269424038e-28,0.6865033545279384,0.3766944036396917,0.0673973705712209,0.2536699818933847,1.0,0.4707771355170199,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,all,published,0.2505292357803169,7.830009086107252e-62,0.4337358243521464,1.5964122404407538e-194,0.7374808327058824,0.4931679805035294,0.0888495284271938,0.3280710590774118,0.6809411764705883,1.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,all,unpublished,0.5521702440855284,0.0,0.5329694637535277,0.0,0.1176080086014222,0.0657085722888596,0.2399186402761351,0.4217569736561715,0.1502222222222222,0.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,all,publishable,0.0726900543078219,1.308596579598963e-07,0.1908621343837142,2.4530099039919893e-44,0.7514541486692016,0.3989285334549429,0.0749655954029429,0.229993122911749,1.0,0.5501901140684411,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,all,unpublishable,0.6192060708511872,0.0,0.4714462504875998,0.0,0.070147276287137,0.0700481577148262,0.2552245623029323,0.4631757469231954,0.0,0.0919945725915875,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn<0,published,0.234672809345667,1.6667023432385503e-27,0.4671582631343527,1.2677214504548523e-113,0.7415450479156684,0.4922229241303307,0.0962681231470963,0.3264297992333492,0.6847149017728797,1.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn<0,unpublished,0.5738386128477749,0.0,0.5435411602625588,0.0,0.1147823468838791,0.0600182359864178,0.2465054093477637,0.4202613708291444,0.1499111449606499,0.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn<0,publishable,0.0731966021453343,0.0001820466755039,0.2039589575634117,6.575405157352224e-26,0.7510629574712644,0.3977147152754789,0.0835444515530153,0.2304631151903448,1.0,0.5475095785440613,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn<0,unpublishable,0.638253078361188,0.0,0.4868444513431029,0.0,0.0668369170293949,0.062822229625017,0.2617036260090147,0.4609883534663766,0.0,0.0894629503738953,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn>=0,published,0.2650222126621258,4.315215376451156e-36,0.4087796772739752,6.640503004693796e-88,0.7335594193250116,0.4940798310124825,0.0816915963049394,0.329654650984281,0.6773000462320851,1.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn>=0,unpublished,0.5305277413417093,0.0,0.5233060520847279,0.0,0.1204358240245426,0.0714032457378733,0.2333268508012507,0.4232537164243776,0.1505335365853658,0.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn>=0,publishable,0.0721881369445401,0.0001998457523915,0.1795440180025886,1.2308848130604327e-20,0.7518394350943396,0.400124029850566,0.0665162314211735,0.2295302248562264,1.0,0.5528301886792453,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn>=0,unpublishable,0.6005595174605212,0.0,0.4570448234946651,0.0,0.0734441879107921,0.0772447320006146,0.2487718184223317,0.4653542545568991,0.0,0.0945159106296547,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn<0_inferred,publishable,0.1147919316449739,2.4494314604174856e-12,0.1710553176908687,1.0347497734449858e-25,0.7787640018903592,0.4082773155565757,0.0781478060599754,0.220037716637267,1.0,0.5835808803672697,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn<0_inferred,published,0.2405503454445181,1.7317377445310654e-39,0.4253432193647418,6.659834185591348e-128,0.7855507915949019,0.4994977839166379,0.0796007294329531,0.3034288745332414,0.7444023424044093,1.0,20.0,0.016667,
20-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.016667-notes/run_0,fn>=0_inferred,unpublished,0.5285844681942483,0.0,0.5329566729453272,0.0,0.0565432097022943,0.053248988280986,0.2397180250903067,0.4309528070551321,0.1105595062390983,0.0,20.0,0.016667,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,all,publishable,0.065223429706197,2.762954701967544e-06,0.2349035035395639,1.3681722351689717e-65,0.7544154411479542,0.3932511813668799,0.0905682712668902,0.2302341894653868,1.0,0.5437269730463448,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn>=0_inferred,unpublishable,0.5841099098335502,0.0,0.4911751255508762,0.0,0.0423280009047875,0.058259649879825,0.2416202385799828,0.4690283172960674,0.0,0.1012758121794028,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,all,unpublishable,0.6082694183951287,0.0,0.4798026251810379,0.0,0.0788273054665229,0.0755031770897219,0.2565013904457347,0.4596588351270565,0.0,0.0966785690224348,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn<0,published,0.2623784047204069,1.5767737717246286e-33,0.4964490862378641,1.1881818148051575e-127,0.7315795410958904,0.4872599646086105,0.1242912098818718,0.3322685732113502,0.6423679060665362,1.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn<0,unpublished,0.4929021147680695,0.0,0.5457802593698855,0.0,0.1324543513534478,0.0660096612093314,0.2304042902420833,0.420451864169785,0.1599110232328225,0.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn<0,publishable,0.0778681606764627,6.891779114985562e-05,0.2170257680847725,3.657716113662862e-29,0.7564638584579977,0.3749201182623705,0.1058462570351783,0.2316894242961258,1.0,0.5036440352896049,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn<0,unpublishable,0.5876750216100368,0.0,0.5049030344213473,0.0,0.0790367796722141,0.0734085267440443,0.2447259340611998,0.4618726417008766,0.0,0.09709124717758,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn>=0,published,0.2321775264920891,2.977756075941661e-28,0.4589101968694505,9.03780024298337e-115,0.7365149854214124,0.5029935011526195,0.0849076917910745,0.3258215057257403,0.6792710706150342,1.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn>=0,unpublished,0.5539979884489766,0.0,0.5237061098191446,0.0,0.1143218853680401,0.067089544745838,0.2568073517004174,0.4190118856813143,0.1380884078758638,0.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn>=0,publishable,0.0542659089857413,0.0061258064739341,0.2585831848270705,3.111448764137439e-40,0.7523212356862745,0.4119919976466666,0.0749487775814286,0.2287464258560784,1.0,0.5847058823529412,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn>=0,unpublishable,0.6287406936376527,0.0,0.4569830599160289,0.0,0.0786116736242138,0.0776594011056647,0.2686229943723361,0.457379952204676,0.0,0.0962537599124965,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn<0_inferred,published,0.1790628949444618,9.910302099681967e-14,0.4620236493448314,9.571881744782083e-91,0.685786731492362,0.4939504652526439,0.1028599974027197,0.3526223716615746,0.6092831962397179,1.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn<0_inferred,unpublished,0.5494260727769544,0.0,0.5324143567143931,0.0,0.1570288694210767,0.082784689862252,0.2587591007607381,0.4143012381554755,0.1387215090385119,0.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn<0_inferred,publishable,-0.0258989562860664,0.235938424978413,0.2464970448929611,2.203623182209755e-30,0.7241190372137405,0.3792635852872137,0.0859843637044241,0.2415291675849236,1.0,0.4947519083969465,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn<0_inferred,unpublishable,0.6368042873586983,0.0,0.4756552638811006,0.0,0.1171566165967541,0.0936112623627668,0.2721286553124905,0.4498195847222238,0.0,0.0918508287292817,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn>=0_inferred,published,0.2831113564363163,5.702966368541004e-48,0.4789812862194875,1.1436634121488415e-145,0.7665707363027198,0.4963840799487584,0.1045943637763207,0.3130358266235711,0.696491919590067,1.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,all,unpublished,0.5222466014537368,0.0,0.5336244291266364,0.0,0.1236314415354101,0.066535111805199,0.2432515130276911,0.4197511982838589,0.1492925575788338,0.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,fn>=0_inferred,unpublished,0.4941624485126699,0.0,0.5400878590168418,0.0,0.0922599681160452,0.0512712655042832,0.2286846464405025,0.4248705529805586,0.1592223452688569,0.0,20.0,0.033333,
20-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/20-r_fun-0.033333-notes/run_0,all,published,0.2442812815876608,1.2300459671625137e-58,0.4683661218724135,3.6848047305506364e-230,0.7341351674923331,0.4954069598230714,0.1038979986977953,0.3289302120103798,0.6614767633875914,1.0,20.0,0.033333,
