params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,bhvr_rate
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,fn>=0,unpublished,0.5526352935169114,0.0,0.4989535430405862,0.0,0.1100174027540025,0.0687786124294465,0.2472868501311392,0.4146149584456886,0.1456885456885457,0.0,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,fn>=0,publishable,0.0872621426752324,6.495346700855203e-06,0.2098070659950713,7.109234810646244e-28,0.7434734727750657,0.4127514004791588,0.0668053537850503,0.2315945253641006,1.0,0.5749155088246338,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,fn>=0,unpublishable,0.622559916749189,0.0,0.4301265594977282,0.0,0.0776496697977519,0.0844152876917971,0.2618032220469506,0.4545852508280477,0.0,0.1117355814264686,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,all,unpublishable,0.600947748746181,0.0,0.4582928157978592,0.0,0.0754397590861352,0.072828718370169,0.2526153524991148,0.457658101328422,0.0,0.0877240630092341,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,fn<0,published,0.1405582130652533,7.92577516716599e-08,0.3713399112925289,1.5600161717934537e-48,0.742449217000691,0.4548987055839668,0.0985202801021796,0.2994269059640635,0.6841741534208707,1.0,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,fn<0,unpublished,0.5266791190734227,0.0,0.5307617678469552,0.0,0.1699663429276464,0.0787729667641737,0.2221605348639846,0.4180929302221694,0.1923488178685992,0.0,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,all,publishable,0.064456194069732,2.8156193160992942e-06,0.1933119727023721,1.4747863807866722e-45,0.7499999609256449,0.3753113711067906,0.0808655711565821,0.2325155938405917,1.0,0.4781866464339909,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,fn<0,unpublishable,0.5806583969709657,0.0,0.4898656327796158,0.0,0.0731634444413507,0.0608939930027636,0.2431514036182082,0.4608232855860785,0.0,0.0629910406616126,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,fn>=0,published,0.2730206823164368,1.0261427871506477e-41,0.4531397156839291,3.761239536942047e-120,0.7207568136094675,0.5053180920625528,0.0899997083548178,0.3348662609296703,0.647083685545224,1.0,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.600000-notes/run_0,fn<0,publishable,0.0589738963733126,0.002582786375544,0.1840199601486276,2.6430101327188666e-21,0.7566615316213108,0.3370964235335377,0.0952168010762407,0.2334557262104254,1.0,0.3794557301648141,17.0,0.6
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn>=0,published,0.2937505882320313,8.057128101102108e-45,0.4418303415910521,2.8015466485646048e-105,0.7528572581087255,0.5053197094426679,0.0966170736042302,0.333693401431704,0.6902695294655093,1.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn<0_inferred,unpublished,0.5269137130838665,0.0,0.5215990772293548,0.0,0.1976916815748031,0.0948720269728828,0.2436506914840243,0.4078546367595252,0.197790574685627,0.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn<0_inferred,unpublishable,0.6283645715466653,0.0,0.4576796832214247,0.0,0.1268462042447469,0.0955666067319492,0.2646931458765777,0.4582636847042949,0.0,0.0979252015329721,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn<0_inferred,published,0.2500810409763945,1.394347488958721e-33,0.4383766093456271,7.901998073092379e-107,0.7419742830605927,0.4974891247103052,0.0966158946684122,0.3284336401946041,0.6722689075630253,1.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn>=0,unpublishable,0.6438842005933524,0.0,0.4639540025938294,0.0,0.0737835481607695,0.0727301507166331,0.2667888494035443,0.4589870871587515,0.0,0.0912148526839768,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn>=0,publishable,0.1060984396807573,5.2235901268527024e-08,0.3087922180326693,5.409070544268241e-59,0.7503810374045802,0.4102879200782443,0.0831818128913168,0.2343144107570229,1.0,0.5767175572519084,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn>=0,unpublished,0.5545411926986095,0.0,0.5285744401778139,0.0,0.1101763598015005,0.064777812425195,0.2529861512299255,0.4190106713250763,0.1410223804679552,0.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn<0_inferred,publishable,0.0810567980941571,4.365371715427791e-06,0.2083446099772241,9.5736531204326e-33,0.7492716656259758,0.3774387996695598,0.0901464991678988,0.2327012995658445,1.0,0.4745551045894474,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn<0,publishable,0.069718048117512,0.0004516515372037,0.0472080944542163,0.0176091500343134,0.7528814129746836,0.337948773228481,0.0798403982984493,0.2295254256119462,1.0,0.3643196202531645,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn>=0_inferred,publishable,0.0955931447201848,2.4125729002495472e-05,0.1655295265597459,2.0384824221795642e-13,0.7554577814910026,0.3703611177300771,0.0673694806369922,0.2307464111161953,1.0,0.4688946015424164,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn>=0_inferred,unpublished,0.5630958954309082,0.0,0.5241750173399784,0.0,0.0734206598920308,0.0560407792436152,0.2235109868241762,0.4246907069409177,0.1327763496143958,0.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn<0,unpublished,0.5347695579187712,0.0,0.515930835706958,0.0,0.164622475845816,0.0871039315271042,0.2163390051106847,0.4129885916779513,0.1907418397626112,0.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn<0,published,0.1392413128417868,4.915982991983288e-08,0.3349786343915739,3.1567121632221504e-41,0.7031410111695139,0.4514514700657031,0.0851167051754862,0.3149729904270696,0.6051248357424441,1.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,all,unpublishable,0.6015551442171936,0.0,0.4655402948777034,0.0,0.0742172016886614,0.0745507993610952,0.2513741404560109,0.4571928709413372,0.0,0.0861163479666038,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,all,publishable,0.0848754154935654,1.06531831070075e-09,0.1917806246696477,7.710986538046144e-44,0.7516088830613831,0.3747647337464258,0.0815409628348348,0.2319627102040404,1.0,0.4724164724164724,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,all,unpublished,0.5444562213861441,0.0,0.5203781847219424,0.0,0.1383369913733194,0.0763253324346237,0.2340315066197835,0.4158959300256087,0.1667382896433175,0.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,all,published,0.2506130816190803,2.975559826499671e-54,0.4053933200829511,8.11193678513441e-147,0.7324670323362975,0.4832266185421719,0.0919004040411614,0.3260155610789544,0.6553489625437887,1.0,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn>=0_inferred,unpublishable,0.5714338264771639,0.0,0.4765089897166604,0.0,0.0195509474207275,0.0527214768662082,0.2375395606320673,0.4560806063230391,0.0,0.073850377487989,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn<0,unpublishable,0.555585280087973,0.0,0.4700137646683271,0.0,0.0746516735410432,0.0763748836547045,0.2359303432317198,0.4553952689540019,0.0,0.0810082221323628,17.0,0.666667
17-r_fun-0.666667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.666667-notes/run_0,fn>=0_inferred,published,0.2616375902081863,4.014542236227854e-24,0.3424978837177058,3.5611584513857917e-41,0.7176422779310344,0.4609869451310345,0.0845474907251517,0.3222450252993103,0.6289655172413793,1.0,17.0,0.666667
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn>=0_inferred,published,0.248478302223275,8.171497008683367e-20,0.4280904140806709,2.713344131892175e-59,0.6168214352490422,0.5005744426743296,0.1223029482277823,0.4380980936475097,0.4743295019157088,1.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn>=0_inferred,publishable,-0.1630952363684173,1.7331397694106673e-08,0.2737662003740516,9.533385233260822e-22,0.6748703429297206,0.3977858857214225,0.0679795790774343,0.2666903276834885,1.0,0.5241320914479255,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,all,publishable,0.054583980389133,8.046250215616256e-05,0.1399587619260608,3.221174193217117e-24,0.7429841701515443,0.3776870252340302,0.1012423241131484,0.2308464549826203,1.0,0.4665259927105313,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,all,unpublishable,0.5982662445630489,0.0,0.4605504161959007,0.0,0.0765109039576655,0.0727891589288609,0.2552535847921628,0.4570074324678028,0.0,0.0823020220463921,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn<0,published,-0.0358632404311667,0.20712972251707,0.2973913964607824,1.012738791271243e-26,0.7352137853107344,0.4469756344552058,0.1264216229970161,0.2804477130920904,0.688458434221146,1.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn<0,unpublished,0.5603963053619198,0.0,0.5033862811913863,0.0,0.1821560754851936,0.0843782188726195,0.2517796031115809,0.4151493140361731,0.20125284738041,0.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn<0,publishable,0.0643983320459291,0.0009732773550914,0.1800688907747253,1.5630337316931243e-20,0.7432204080152671,0.3295471218637404,0.1332247072217187,0.2297981066321755,1.0,0.3255725190839694,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn<0,unpublishable,0.5754961031899203,0.0,0.4672716388856562,0.0,0.0760944389458034,0.0582822156384105,0.2727682894029031,0.4582260649253142,0.0,0.0521692120556832,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn>=0_inferred,unpublishable,0.584154229248486,0.0,0.4876389515124452,0.0,0.0017122384278748,0.055286328879394,0.236591269428765,0.4440557734734796,0.0,0.0929161587430583,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn>=0,published,0.2560224133485554,2.2447873058128924e-37,0.430928159265631,1.4485265425841556e-109,0.7203895178423237,0.5114204011120332,0.0859433644560771,0.3500949730245228,0.6551867219917012,1.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn>=0,unpublishable,0.6259010291438138,0.0,0.4563313635484272,0.0,0.076927989044667,0.0873177016205287,0.2377128025216069,0.4557869855873038,0.0,0.1124796968056307,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn<0_inferred,published,0.1737826380583203,2.3765949856803067e-17,0.2010597771135481,8.392394840039482e-23,0.7858859406996588,0.483394338771331,0.0870966517897581,0.2642856609642491,0.7734641638225256,1.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn<0_inferred,unpublished,0.5716096051680417,0.0,0.4958645696824361,0.0,0.2587729035975583,0.1137456366467773,0.2497821400181852,0.4122592203999891,0.2440607127144742,0.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn<0_inferred,publishable,0.1374376977414208,1.852183715462156e-18,0.1566919572866161,1.399621931186187e-23,0.7629351696428572,0.3717999334097222,0.1109852065256431,0.2203475428646329,1.0,0.4496527777777778,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn<0_inferred,unpublishable,0.6210381519723435,0.0,0.4325788038229478,0.0,0.1510974176808482,0.0902423456191923,0.2738629681427796,0.4699223566108455,0.0,0.0717179902755267,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn>=0_inferred,unpublished,0.5249164180088907,0.0,0.5384630559116622,0.0,0.0006490368250447,0.0309566675111676,0.229705452217353,0.4162704284803554,0.0774211323873811,0.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn>=0,unpublished,0.5520525861552852,0.0,0.5283040803584357,0.0,0.1001379282871483,0.0684254413095319,0.2282163755608804,0.4127535193472461,0.133932109364681,0.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,fn>=0,publishable,0.0553070713188654,0.0048456745315588,0.127403125166077,7.466257351254557e-11,0.7427454724257617,0.4263281925422291,0.0689269196609872,0.2319057194169302,1.0,0.60894716544543,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,all,published,0.1510041445780757,4.677416967694111e-20,0.3584544905387605,4.494939081515123e-111,0.7254230249383393,0.4895384976075637,0.0996875580247873,0.3264465885201973,0.6664839682104686,1.0,17.0,0.733333
17-r_fun-0.733333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.733333-notes/run_0,all,unpublished,0.5560248256648396,0.0,0.5141879066085112,0.0,0.1441792304948932,0.0769916077216112,0.2408691269458202,0.4140399897385848,0.1700813405907895,0.0,17.0,0.733333
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,all,unpublished,0.5476242306739533,0.0,0.5285443437566091,0.0,0.1427240514239585,0.0745943204297421,0.2344072142089272,0.4218169903927852,0.1697216564833673,0.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn<0,published,0.0652448806183758,0.0122582698553814,0.3140517353843826,4.468570310108104e-35,0.7086968017651053,0.4502024192803802,0.1009100594724344,0.3074275945797691,0.6293279022403259,1.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn<0,unpublished,0.5364514087456758,0.0,0.5303332542633965,0.0,0.1762829759283928,0.0872226284740303,0.2231848006865305,0.417928969020339,0.2003506721215663,0.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn<0,publishable,0.0704738238775942,0.0002895335519127,0.1045816807646493,7.17414291708432e-08,0.7457367996970844,0.3340256265312382,0.0831026586168913,0.232936967198031,1.0,0.3510034078000757,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn<0,unpublishable,0.5499924947868182,0.0,0.4776388995552435,0.0,0.0788575010244212,0.071365381146112,0.2488848471732712,0.4620328477616082,0.0,0.0739136320563151,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn>=0,published,0.2618404405973148,9.7055060012587e-38,0.4642620074154881,1.4084172317428858e-124,0.7265181656626507,0.5054656842685026,0.0856651744161415,0.3310337109634251,0.6708261617900172,1.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn>=0,publishable,0.0480922211096322,0.014281256709582,0.2582667890301654,8.168498442750175e-41,0.7474789086705204,0.4195360561483622,0.0692098938520107,0.2334613197048169,1.0,0.6007707129094413,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,all,unpublishable,0.5909391769610581,0.0,0.4707192913140142,0.0,0.0769234458969384,0.0728558955831151,0.2537762583866215,0.4630076694273436,0.0,0.0887970739636954,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn>=0,unpublishable,0.6306710966656677,0.0,0.4643888389878859,0.0,0.0749867690328046,0.0743484305087138,0.2586743002238205,0.463983812526813,0.0,0.1037006913379422,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublished,0.5168342772795576,0.0,0.5146295069208945,0.0,0.1947511515037258,0.0894293185360762,0.2421577011670193,0.4229669122006479,0.1890342679127725,0.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn<0_inferred,publishable,-0.0228941926529968,0.233746185160316,0.1848664917976627,3.0853438913076723e-22,0.7291227794606576,0.3652534202434429,0.0822600490155042,0.2398705141658662,1.0,0.4396010343553749,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublishable,0.5982205737723799,0.0,0.4512936323270489,0.0,0.126043880156645,0.0955299370393901,0.2632023878574095,0.4710945194316486,0.0,0.1037047238672359,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn>=0_inferred,published,0.2240074346589133,1.6203498702639178e-22,0.3099200736066053,1.4593373006257698e-42,0.758509503236246,0.4709475801779935,0.0848173915284347,0.2947820248462783,0.6990291262135923,1.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublished,0.578253908954613,0.0,0.5431930979396317,0.0,0.0916703123508192,0.0600368663085228,0.2268017290244458,0.4206885821623991,0.1507703595011005,0.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn>=0_inferred,publishable,0.149158006117524,4.7165035740862045e-14,0.1723150160035538,2.62338578117336e-18,0.7653077469355477,0.3883419283412416,0.0697492460530676,0.2260534492514827,1.0,0.5124555160142349,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublishable,0.5865563342790747,0.0,0.4895139956657851,0.0,0.0293873305884312,0.0509131773352125,0.2446541570821575,0.4551816507839664,0.0,0.0743702518992403,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/17-r_fun-0.800000-notes/run_0,fn<0_inferred,published,0.2338077692734871,1.5513483837898612e-25,0.4669116888924086,8.739274335590646e-106,0.6824817225939268,0.4965072569171385,0.0980313633825481,0.3477289331085949,0.6124549665465775,1.0,17.0,0.8
