params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fur
17-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.000000-notes/run_0,2241,7351,2248,7344,0.2775546630968317,0.2798042704626334,0.0846949891067538,0.085566589579649,fn>=0_inferred,622.0,629.0,17.0,0.0
17-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.100000-notes/run_0,2058,7984,2625,7417,0.2949465500485909,0.4472380952380952,0.0818390184710799,0.1470440881763527,fn<0,607.0,1174.0,17.0,0.1
17-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.100000-notes/run_0,4232,15768,5083,14917,0.3301039697542533,0.4422585087546724,0.0936515385131058,0.1425672247590055,all,1397.0,2248.0,17.0,0.1
17-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.100000-notes/run_0,769,6817,632,6954,0.6931079323797139,0.6265822784810127,0.0766465343687086,0.0580900689452838,fn>=0_inferred,533.0,396.0,17.0,0.1
17-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.100000-notes/run_0,3463,8951,4451,7963,0.2494946578111464,0.4160862727476971,0.1085018209217631,0.2069042565076528,fn<0_inferred,864.0,1852.0,17.0,0.1
17-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.100000-notes/run_0,2174,7784,2458,7500,0.3633854645814167,0.4369406021155411,0.1053333333333333,0.1379753340184994,fn>=0,790.0,1074.0,17.0,0.1
17-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.200000-notes/run_0,3003,8417,3746,7674,0.2430902430902431,0.3932194340630005,0.0951264008339848,0.1750029701793988,fn<0_inferred,730.0,1473.0,17.0,0.2
17-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.200000-notes/run_0,2125,7897,2626,7396,0.3007058823529411,0.4341203351104341,0.0863980530016225,0.1443586171964037,fn>=0,639.0,1140.0,17.0,0.2
17-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.200000-notes/run_0,2121,7857,2647,7331,0.3116454502593116,0.4484321873819418,0.0901650525167098,0.1510754740995291,fn<0,661.0,1187.0,17.0,0.2
17-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.200000-notes/run_0,4246,15754,5273,14727,0.3061705134243994,0.4413047600986156,0.0882732396278943,0.1477085184714993,all,1300.0,2327.0,17.0,0.2
17-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.200000-notes/run_0,1243,7337,1527,7053,0.4585679806918745,0.5592665356908972,0.0808166737558485,0.116396347280905,fn>=0_inferred,570.0,854.0,17.0,0.2
17-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.300000-notes/run_0,2520,8197,2935,7782,0.2551587301587301,0.3604770017035775,0.0826265741454638,0.1290716115652067,fn<0_inferred,643.0,1058.0,17.0,0.3
17-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.300000-notes/run_0,1541,7742,2231,7052,0.3621025308241402,0.5593904078888391,0.079126488939308,0.161198656677861,fn>=0_inferred,558.0,1248.0,17.0,0.3
17-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.300000-notes/run_0,4061,15939,5166,14834,0.2957399655257325,0.4463801780874951,0.0809626533638937,0.1446765794591881,all,1201.0,2306.0,17.0,0.3
17-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.300000-notes/run_0,2095,7953,2611,7437,0.2988066825775656,0.4373803140559172,0.0841737259647707,0.1435936124732805,fn<0,626.0,1142.0,17.0,0.3
17-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.300000-notes/run_0,1966,7986,2555,7397,0.2924720244150559,0.4555772994129158,0.0777342165742868,0.1457550713749061,fn>=0,575.0,1164.0,17.0,0.3
17-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.400000-notes/run_0,1979,8121,2643,7457,0.2779181404749873,0.4593265228906545,0.0737562022260962,0.1494889791897549,fn>=0,550.0,1214.0,17.0,0.4
17-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.400000-notes/run_0,2150,7896,3098,6948,0.247906976744186,0.4780503550677856,0.07671272308578,0.187563323201621,fn>=0_inferred,533.0,1481.0,17.0,0.4
17-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.400000-notes/run_0,3974,16026,5199,14801,0.2735279315551082,0.4447009040200038,0.0734409837173164,0.1442655684512667,all,1087.0,2312.0,17.0,0.4
17-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.400000-notes/run_0,1995,7905,2556,7344,0.269172932330827,0.4295774647887324,0.0731209150326797,0.1388994307400379,fn<0,537.0,1098.0,17.0,0.4
17-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.400000-notes/run_0,1824,8130,2101,7853,0.3037280701754385,0.3955259400285578,0.0705462880427861,0.1022140221402214,fn<0_inferred,554.0,831.0,17.0,0.4
17-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.500000-notes/run_0,2396,8185,3166,7415,0.2224540901502504,0.4115603284902084,0.0718813216453135,0.1591936469150885,fn>=0_inferred,533.0,1303.0,17.0,0.5
17-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.500000-notes/run_0,1917,7988,2576,7329,0.2634324465310381,0.4518633540372671,0.0689043525719743,0.1457185778668002,fn<0,505.0,1164.0,17.0,0.5
17-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.500000-notes/run_0,3760,16240,5223,14777,0.2627659574468085,0.469270534175761,0.0668606618393449,0.150923645320197,all,988.0,2451.0,17.0,0.5
17-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.500000-notes/run_0,1364,8055,2057,7362,0.3335777126099706,0.5580943121050073,0.0618038576473784,0.14252017380509,fn<0_inferred,455.0,1148.0,17.0,0.5
17-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.500000-notes/run_0,1843,8252,2647,7448,0.262072707542051,0.4862108046845485,0.0648496240601503,0.1559621909840038,fn>=0,483.0,1287.0,17.0,0.5
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.600000-notes/run_0,1892,8071,2635,7328,0.2426004228329809,0.4561669829222011,0.062636462882096,0.1489282616776112,fn>=0,459.0,1202.0,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.600000-notes/run_0,1902,8135,2634,7403,0.2465825446898002,0.455960516324981,0.0633526948534378,0.1476336816226183,fn<0,469.0,1201.0,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.600000-notes/run_0,3794,16206,5269,14731,0.2445967316816025,0.45606376921617,0.0629964021451361,0.148278415401703,all,928.0,2403.0,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.600000-notes/run_0,1759,8009,2102,7666,0.2700397953382604,0.3891531874405328,0.0619619097312809,0.1021350980147334,fn<0_inferred,475.0,818.0,17.0,0.6
17-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.600000-notes/run_0,2035,8197,3167,7065,0.2226044226044226,0.5004736343542785,0.0641188959660297,0.1933634256435281,fn>=0_inferred,453.0,1585.0,17.0,0.6
17-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.700000-notes/run_0,1937,8390,3046,7281,0.2070211667527103,0.4957321076822061,0.0550748523554456,0.1799761620977354,fn<0_inferred,401.0,1510.0,17.0,0.7
17-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.700000-notes/run_0,3493,16507,5151,14849,0.2164328657314629,0.4686468646864686,0.0509125193615731,0.1462409886714727,all,756.0,2414.0,17.0,0.7
17-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.700000-notes/run_0,1755,8216,2613,7358,0.2216524216524216,0.4772292384232682,0.052867627072574,0.1517770204479065,fn>=0,389.0,1247.0,17.0,0.7
17-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.700000-notes/run_0,1556,8117,2105,7568,0.2281491002570694,0.4294536817102137,0.0469080338266384,0.1113711962547739,fn>=0_inferred,355.0,904.0,17.0,0.7
17-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.700000-notes/run_0,1738,8291,2538,7491,0.2111622554660529,0.4598108747044917,0.0489921238819917,0.1407550355807502,fn<0,367.0,1167.0,17.0,0.7
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.800000-notes/run_0,1752,8344,2636,7460,0.2020547945205479,0.4696509863429438,0.0474530831099195,0.1483700862895493,fn<0,354.0,1238.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.800000-notes/run_0,3491,16509,5172,14828,0.2148381552563735,0.470030935808198,0.0505799838144051,0.1472530135077836,all,750.0,2431.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.800000-notes/run_0,1739,8165,2536,7368,0.2277170787809085,0.4704258675078864,0.0537459283387622,0.1461114513165952,fn>=0,396.0,1193.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.800000-notes/run_0,1246,8001,1619,7628,0.2881219903691814,0.4521309450277949,0.0470634504457262,0.0914885639295088,fn>=0_inferred,359.0,732.0,17.0,0.8
17-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.800000-notes/run_0,2245,8508,3553,7200,0.1741648106904231,0.4781874472276949,0.0543055555555555,0.1996944052656323,fn<0_inferred,391.0,1699.0,17.0,0.8
17-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.900000-notes/run_0,1166,8414,1980,7600,0.1955403087478559,0.5262626262626262,0.03,0.1238412170192536,fn>=0_inferred,228.0,1042.0,17.0,0.9
17-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.900000-notes/run_0,2062,8358,3161,7259,0.1707080504364694,0.4590319519139513,0.0484915277586444,0.1736061258674324,fn<0_inferred,352.0,1451.0,17.0,0.9
17-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.900000-notes/run_0,3228,16772,5141,14859,0.1796778190830235,0.4849251118459444,0.0390335823406689,0.1486405914619604,all,580.0,2493.0,17.0,0.9
17-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.900000-notes/run_0,1553,8366,2555,7364,0.1622665808113329,0.4908023483365949,0.0342205323193916,0.1498924217069089,fn<0,252.0,1254.0,17.0,0.9
17-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-0.900000-notes/run_0,1675,8406,2586,7495,0.195820895522388,0.4791183294663573,0.0437625083388925,0.1473947180585296,fn>=0,328.0,1239.0,17.0,0.9
17-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-1.000000-notes/run_0,1468,8613,2521,7560,0.167574931880109,0.5152717175723919,0.0325396825396825,0.1508185301288749,fn<0,246.0,1299.0,17.0,1.0
17-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-1.000000-notes/run_0,1572,8425,2477,7520,0.1412213740458015,0.4549858700040371,0.0295212765957446,0.1337685459940653,fn<0_inferred,222.0,1127.0,17.0,1.0
17-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-1.000000-notes/run_0,1507,8412,2602,7317,0.1479761114797611,0.5065334358186011,0.030476971436381,0.156680932001902,fn>=0,223.0,1318.0,17.0,1.0
17-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-1.000000-notes/run_0,1403,8600,2646,7357,0.1760513186029935,0.563114134542706,0.0335734674459698,0.1732558139534883,fn>=0_inferred,247.0,1490.0,17.0,1.0
17-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/17-r_fun-1.000000-notes/run_0,2975,17025,5123,14877,0.1576470588235294,0.5108334959984384,0.0315251730859716,0.1537151248164464,all,469.0,2617.0,17.0,1.0
18-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.000000-notes/run_0,2155,7879,2639,7395,0.3192575406032482,0.4441076165214096,0.0930358350236646,0.1487498413504251,fn<0,688.0,1172.0,18.0,0.0
18-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.000000-notes/run_0,1795,7890,1896,7789,0.3710306406685237,0.4045358649789029,0.0855051996405186,0.097211660329531,fn>=0_inferred,666.0,767.0,18.0,0.0
18-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.000000-notes/run_0,2127,7839,2634,7332,0.2947813822284908,0.4305239179954442,0.0855155482815057,0.1446613088404133,fn>=0,627.0,1134.0,18.0,0.0
18-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.000000-notes/run_0,2487,7828,3377,6938,0.2609569762766385,0.4557299378146284,0.0935428077255693,0.1966019417475728,fn<0_inferred,649.0,1539.0,18.0,0.0
18-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.000000-notes/run_0,4282,15718,5273,14727,0.3070994862213919,0.4373222074720273,0.0892917770082162,0.1467107774526021,all,1315.0,2306.0,18.0,0.0
18-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.100000-notes/run_0,2133,7925,2602,7456,0.279887482419128,0.409684857801691,0.0800697424892703,0.1345110410094637,fn>=0,597.0,1066.0,18.0,0.1
18-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.100000-notes/run_0,2234,7708,2584,7358,0.3263205013428827,0.4175696594427244,0.0990758358249524,0.1399844317592112,fn<0,729.0,1079.0,18.0,0.1
18-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.100000-notes/run_0,4367,15633,5186,14814,0.3036409434394321,0.4136135750096413,0.0895099230457675,0.1372097486087123,all,1326.0,2145.0,18.0,0.1
18-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.100000-notes/run_0,1207,7273,1031,7449,0.4565037282518641,0.3637245392822502,0.0739696603570949,0.051560566478757,fn>=0_inferred,551.0,375.0,18.0,0.1
18-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.100000-notes/run_0,3160,8360,4155,7365,0.245253164556962,0.4259927797833935,0.1052274270196877,0.2117224880382775,fn<0_inferred,775.0,1770.0,18.0,0.1
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,2096,8040,2618,7518,0.303912213740458,0.4427043544690603,0.084729981378026,0.1441542288557214,fn>=0,637.0,1159.0,18.0,0.2
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,2045,7819,2541,7323,0.3129584352078239,0.4470680834317198,0.0873958760071009,0.1452871211152321,fn<0,640.0,1136.0,18.0,0.2
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,2386,8204,3276,7314,0.2766135792120704,0.4731379731379731,0.0902378999179655,0.1889322281813749,fn<0_inferred,660.0,1550.0,18.0,0.2
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,4141,15859,5159,14841,0.3083796184496498,0.4448536538088777,0.0860454147294656,0.1447127813859638,all,1277.0,2295.0,18.0,0.2
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,1755,7655,1883,7527,0.3515669515669515,0.3956452469463621,0.0819715690182011,0.0973220117570215,fn>=0_inferred,617.0,745.0,18.0,0.2
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,4222,15778,5195,14805,0.2896731406916153,0.4227141482194417,0.0826072272880783,0.1391811382938268,all,1223.0,2196.0,18.0,0.3
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,2654,7834,3247,7241,0.2528259231348907,0.3892824145364952,0.0926667587349813,0.1613479703854991,fn<0_inferred,671.0,1264.0,18.0,0.3
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,2036,7866,2554,7348,0.2922396856581532,0.4357870007830853,0.0809744148067501,0.1414950419527078,fn>=0,595.0,1113.0,18.0,0.3
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,2186,7912,2641,7457,0.2872827081427264,0.4100719424460431,0.0842161727236154,0.1368806875631951,fn<0,628.0,1083.0,18.0,0.3
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,1568,7944,1948,7564,0.3520408163265306,0.4784394250513347,0.0729772607086197,0.1173212487411883,fn>=0_inferred,552.0,932.0,18.0,0.3
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,4142,15858,5155,14845,0.2844036697247706,0.4250242483026188,0.0793533176153587,0.1381637028629083,all,1178.0,2191.0,18.0,0.4
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,2068,7939,2583,7424,0.2838491295938104,0.4266356949283778,0.0790678879310344,0.1388084141579544,fn<0,587.0,1102.0,18.0,0.4
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,1676,7797,2130,7343,0.3365155131264916,0.4779342723004695,0.0768078442053656,0.130563037065538,fn>=0_inferred,564.0,1018.0,18.0,0.4
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,2074,7919,2572,7421,0.2849566055930569,0.4234059097978227,0.0796388626869694,0.1375173633034474,fn>=0,591.0,1089.0,18.0,0.4
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,2466,8061,3025,7502,0.2489862124898621,0.3877685950413223,0.0818448413756331,0.145515444733904,fn<0_inferred,614.0,1173.0,18.0,0.4
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,1638,7953,2415,7176,0.2716727716727716,0.5060041407867495,0.0620122630992196,0.1536527096693072,fn>=0_inferred,445.0,1222.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,2185,8224,2725,7684,0.2347826086956521,0.3864220183486238,0.066762103071317,0.1280398832684824,fn<0_inferred,513.0,1053.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,1882,8161,2588,7455,0.2460148777895855,0.4517001545595054,0.0621059691482226,0.1432422497242985,fn>=0,463.0,1169.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,1941,8016,2552,7405,0.2550231839258114,0.4333855799373041,0.0668467251856853,0.1379740518962076,fn<0,495.0,1106.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,3823,16177,5140,14860,0.2505885430290347,0.4426070038910505,0.0644683714670255,0.1406317611423626,all,958.0,2275.0,18.0,0.5
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,1678,8279,2491,7466,0.2473182359952324,0.492974708952228,0.0555853201178676,0.1483270926440391,fn<0,415.0,1228.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,3634,16366,5135,14865,0.2548156301596037,0.4726387536514119,0.0622939791456441,0.1482952462422094,all,926.0,2427.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,1956,8087,2644,7399,0.2612474437627812,0.4534795763993948,0.0690633869441816,0.1482626437492271,fn>=0,511.0,1199.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,2011,8310,3059,7262,0.2168075584286424,0.4851258581235698,0.0600385568713852,0.1785800240673886,fn<0_inferred,436.0,1484.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,1623,8056,2076,7603,0.3019100431300061,0.4542389210019268,0.0644482441141654,0.1170556107249255,fn>=0_inferred,490.0,943.0,18.0,0.6
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,1717,8361,2584,7494,0.2352941176470588,0.4918730650154799,0.0539097945022684,0.1520153091735438,fn>=0,404.0,1271.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,2110,8438,3107,7441,0.2075829383886256,0.4618603154168008,0.0588630560408547,0.1700639962076321,fn<0_inferred,438.0,1435.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,1774,8148,2612,7310,0.233934611048478,0.479709035222052,0.0567715458276333,0.1537800687285223,fn<0,415.0,1253.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,3491,16509,5196,14804,0.2346032655399599,0.4857582755966128,0.0553228857065657,0.1528863044400024,all,819.0,2524.0,18.0,0.7
