params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,mu_fnr
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn<0_inferred,unpublishable,0.667377995091901,0.0,0.4371355720781112,0.0,0.1876411588013912,0.1215374587679206,0.3208048143996218,0.7340729762313984,0.0,0.1206524346366035,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn<0_inferred,published,0.2501864559941762,7.291987241761423e-30,0.5156363398130818,5.109085008232157e-136,0.7734206107214429,0.4939045188476954,0.1116899636987519,0.4978354677942886,0.4959919839679358,1.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn<0_inferred,unpublished,0.5795478779624059,0.0,0.5185887316087224,0.0,0.1696899997646914,0.0925933690185544,0.3184765446436048,0.6863665833845636,0.0985984755347922,0.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn<0_inferred,publishable,0.0531003250367925,0.024585021543382,0.214571362063342,4.1508813087518255e-20,0.758623892299107,0.4049154866127232,0.0773163165232952,0.2544000597935491,1.0,0.5524553571428571,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn>=0_inferred,published,0.3095249862295907,1.6162635457764094e-40,0.5251326516684993,9.371583510998879e-126,0.7708454201585504,0.503437189790487,0.1183223610920413,0.5176719556930918,0.4513023782559456,1.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn>=0_inferred,unpublished,0.5926657019951556,0.0,0.5424434233007264,0.0,0.0848865336358588,0.0562113515513027,0.3073652496011376,0.6841370039200395,0.0602171767028627,0.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn>=0_inferred,publishable,0.1046150943727035,0.0001721072094999,0.2716404601863098,3.5823298841319894e-23,0.7518564591439688,0.4302291247642023,0.0653270795122607,0.2560715629968871,1.0,0.6202334630350195,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,all,published,0.2772822497095725,2.2415303676262406e-67,0.520004049670084,9.834630350404217e-260,0.7722117360446571,0.4983794515656566,0.1148034176584938,0.507147333192823,0.4750132908027645,1.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,all,unpublished,0.5857058720738183,0.0,0.5304923250981083,0.0,0.127366604672435,0.0744359685040448,0.3129311612820976,0.6852538532465846,0.079443281192265,0.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn>=0,unpublishable,0.6683082465496304,0.0,0.4719771377803746,0.0,0.1549684849501404,0.1032220292265867,0.3068914420613606,0.7220267168329471,0.0,0.1155196629213483,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.600000-notes/run_0,fn>=0_inferred,unpublishable,0.6816829907805783,0.0,0.4872733988630622,0.0,0.1261616692585905,0.0922262603168034,0.3047058794738391,0.7139665690239954,0.0,0.1128712871287128,13.0,0.6
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,all,published,0.2894279982896882,5.355332385337376e-68,0.5131437858636111,1.2221469503581711e-232,0.7946950892600059,0.4918062356003456,0.115606748874469,0.5810986738856896,0.4051252519435646,1.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,all,publishable,0.1030344638176275,2.0717634347265002e-07,0.1971694555129034,1.3916355887579748e-23,0.7550944744958481,0.4024583552558323,0.0682745055468762,0.2637762785268841,1.0,0.5563463819691578,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,all,unpublished,0.5758233624050383,0.0,0.5196488777709066,0.0,0.1417403867536758,0.0840435717494076,0.3273929610572734,0.7820936737158886,0.0678889090579052,0.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn>=0_inferred,unpublishable,0.6792967240012953,0.0,0.4728244893528149,0.0,0.1624896381567316,0.112351803935843,0.3185605203832076,0.8059882387052357,0.0,0.1247733454215775,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn>=0_inferred,publishable,0.1258667556652914,5.141011971047264e-06,0.2045838599802434,8.674224279154132e-14,0.7665744547546013,0.4297295947998465,0.0578805632633972,0.257082560421388,1.0,0.6388036809815951,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn>=0_inferred,unpublished,0.5855500055756699,0.0,0.5329395508335869,0.0,0.1068629065285575,0.0725304109505588,0.3266622162649065,0.777324830076213,0.0574810837197949,0.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn>=0_inferred,published,0.2902443549505321,7.48141626617199e-39,0.5107620686426421,5.368718471056146e-129,0.8054741468459151,0.4950597322750775,0.1084716061438727,0.5573299997311273,0.4307135470527404,1.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn<0_inferred,publishable,0.0678309906229836,0.0175776856482101,0.1860824943564355,5.2507644565428205e-11,0.7428741526530612,0.3734283990391836,0.0793387510470041,0.2709016731469387,1.0,0.4685714285714286,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn<0_inferred,unpublished,0.5666089074128273,0.0,0.5062930045972591,0.0,0.1760360873374535,0.0953646853442434,0.3281115165389313,0.7867829698617543,0.078123124924997,0.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn<0_inferred,published,0.284653581804397,4.456527703543965e-30,0.5111993308548902,3.204033340831013e-103,0.7811494769330735,0.4877176959194282,0.1245731985437173,0.6109678199642624,0.3729694606887589,1.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn<0_inferred,unpublishable,0.6634067062035326,0.0,0.4371067912672426,0.0,0.2034320485466635,0.1258033616480376,0.3271286515375408,0.8285749292445935,0.0,0.1115993986353648,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn>=0,publishable,0.0719491715495089,0.0103822173862721,0.1568130692129642,1.9860936268043147e-08,0.7457525283911671,0.4094413531577288,0.0662095839161593,0.2562985749767271,1.0,0.5780757097791798,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn>=0,unpublishable,0.6731251163617654,0.0,0.4612395726393104,0.0,0.1815095772661326,0.1194151399341886,0.321850239318933,0.8130335401304348,0.0,0.1220823798627002,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn<0,published,0.3190958766773495,6.583083128316994e-41,0.5172633649984676,3.911384264002133e-115,0.8107767489539748,0.4921332292946802,0.1170079617209031,0.5927419907352062,0.4028690974297669,1.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn<0,unpublished,0.5694177897746961,0.0,0.5168054340971174,0.0,0.1459408588258204,0.0854468463882258,0.3269198872727917,0.7838995979801658,0.0705613655487438,0.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn<0,publishable,0.1368610478421992,1.0707808368094123e-06,0.2317987717030565,7.623535621590848e-17,0.7644882791435369,0.3954365936859635,0.0703508898670578,0.271295491930214,1.0,0.5344964314036479,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,all,unpublishable,0.6718375389945143,0.0,0.4556554122373085,0.0,0.1827534480497968,0.1190094434262755,0.322801183773484,0.8171671702543072,0.0,0.1182531051456699,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn>=0,published,0.2605658337438383,2.5374164896940415e-29,0.509112668592496,2.694143590842324e-119,0.7797480800000001,0.4915023131277778,0.1143043993788666,0.570276857725,0.4072222222222222,1.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn>=0,unpublished,0.5824630645434092,0.0,0.5227147740328926,0.0,0.1374831100519006,0.0826213200778276,0.3278724324038992,0.780263327230201,0.0651803118908382,0.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.700000-notes/run_0,fn<0,unpublishable,0.670799064919216,0.0,0.4501191351701996,0.0,0.1839986010276028,0.1186033287224431,0.3237531084708585,0.8213050613644486,0.0,0.114419883174894,13.0,0.7
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn>=0,unpublishable,0.6901036706685174,0.0,0.4471794399650314,0.0,0.1898703704873765,0.1200460428297579,0.3437009381045335,0.8944967387858015,0.0,0.1111480865224625,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn>=0_inferred,publishable,0.1255730873758044,0.0002362772673746,0.3250300619334325,1.942181101422673e-22,0.7261855932004688,0.4278841040515826,0.0657686622342438,0.2700169553927315,1.0,0.6166471277842908,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublished,0.5966631881790556,0.0,0.502006563873485,0.0,0.1183128830075578,0.0818604229756108,0.3556004840430933,0.8752736225776279,0.0394165863066538,0.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn>=0_inferred,published,0.2680840297112243,4.510118595701731e-26,0.5242616328838896,1.563178162789781e-106,0.8059595627503338,0.4944543882510013,0.1314159215356982,0.6329284032710281,0.3511348464619492,1.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublishable,0.671457671544819,0.0,0.4743825427481434,0.0,0.2001505299283218,0.130033202886846,0.3386145414881211,0.8837074866361139,0.0,0.1217716232553027,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn<0_inferred,publishable,0.1177346991065178,8.620505379013918e-05,0.2365009703714169,1.5455076666437581e-15,0.7695863613369467,0.4061126594489611,0.0757121372502186,0.2694653757515808,1.0,0.5483288166214996,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublished,0.588437879870273,0.0,0.5291514562812226,0.0,0.1519343889786597,0.0912794049814405,0.3465376304984093,0.8554877228570251,0.0588858791661759,0.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn<0_inferred,published,0.314654490746674,1.0083184324499559e-40,0.5684772618517275,2.175272928438898e-147,0.8064296658892129,0.5001081045947522,0.129688646282456,0.6269424706005832,0.353935860058309,1.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn>=0,publishable,0.1398621398884129,1.0547683151745572e-05,0.2721323820138888,3.481829135291414e-18,0.7504826934010151,0.4191260700771573,0.0711540190197461,0.2700632461898476,1.0,0.5949238578680203,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublishable,0.6940121641890475,0.0,0.4540631530457263,0.0,0.1755301187149871,0.1179757970976029,0.3456908620060583,0.8924138528189239,0.0,0.1087126719606308,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn>=0,published,0.2808932800831512,3.5069857634899905e-30,0.5217453358632977,1.4140987130114643e-111,0.8217658494962216,0.4962407988098236,0.1256233591179786,0.6221849633186397,0.3690176322418136,1.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn>=0,unpublished,0.5942554988258902,0.0,0.4991456651207362,0.0,0.1362271367027698,0.0840494373069742,0.3529553936599465,0.8727853870543272,0.0474322396576319,0.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,all,unpublished,0.5921956485976588,0.0,0.5159922719685617,0.0,0.1353189119109132,0.0866246200454565,0.3510164196213436,0.865265754910526,0.0492643116697444,0.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,all,publishable,0.1137128903583017,4.477411780286394e-07,0.2726240927332025,9.574353661360063e-35,0.7506981698979591,0.4155876810030611,0.071384696337654,0.2697054254627551,1.0,0.5780612244897959,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,all,unpublishable,0.6824234363666309,0.0,0.4643237517239273,0.0,0.1879481409782982,0.1240573012703481,0.3421217134255311,0.8880225431793791,0.0,0.1152993348115299,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,all,published,0.2931272998642548,1.0901612984307222e-64,0.5473162096522675,1.4388632475873573e-250,0.8062104892623715,0.4974721671272953,0.1304939554419197,0.6297332975972612,0.3526299408652349,1.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn<0,unpublished,0.590266688910487,0.0,0.5325070777100764,0.0,0.1344066746632597,0.0892111797106641,0.3490688793690777,0.8577129017053133,0.0511044776119403,0.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn<0,publishable,0.0870592432709386,0.0065261625436834,0.2733429221345481,3.61780475994038e-18,0.7509158564102563,0.4120130007589743,0.0716177395767713,0.2693439347794872,1.0,0.561025641025641,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn<0,unpublishable,0.6754421285376483,0.0,0.4811924896377139,0.0,0.1860280413634127,0.1280641151032478,0.3405442385799681,0.8815555211968975,0.0,0.1194459833795013,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.800000-notes/run_0,fn<0,published,0.308612974554472,3.3952974889061755e-37,0.5723048791444195,4.938590381083084e-142,0.7910093126153845,0.4986754981353846,0.1352536520341772,0.6371097621107692,0.3366153846153846,1.0,13.0,0.8
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn<0,unpublishable,0.6742451776299089,0.0,0.4468075245609657,0.0,0.221395113361154,0.1351270645825778,0.3606388785040381,0.9655702162445292,0.0,0.1217201959716929,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,all,published,0.2618804308272962,1.917818810582533e-49,0.5467471015882689,1.5795097644615149e-239,0.8259294873294347,0.4949510793307342,0.1358833834089863,0.7063951412475632,0.2933723196881092,1.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,all,unpublished,0.5750824935142216,0.0,0.5001409176498196,0.0,0.1514510383229641,0.0916952295508515,0.3702590594804326,0.9533864396238032,0.0375842099042666,0.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,all,publishable,0.0989149590910733,0.0001015639221471,0.2247965326982405,4.4127378957515e-19,0.754037111111111,0.4162126658934373,0.06707494738423,0.281244113528265,1.0,0.5867446393762183,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn<0,published,0.2516815353400208,2.6150257203505183e-24,0.5451465506926079,2.608998031590749e-123,0.8230469381313131,0.4949182006818182,0.1407794242903535,0.7135208193686869,0.2941919191919191,1.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn<0,unpublished,0.5653232239831312,0.0,0.499886597459059,0.0,0.1566151065516163,0.0936093457104828,0.3744761833130692,0.9492883457170463,0.0376953357986401,0.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn<0,publishable,0.0787884475235948,0.0275833250693622,0.2320823374250403,5.047327849994242e-11,0.7456479181585677,0.4188433334782608,0.0636321658948721,0.2804843271355499,1.0,0.5959079283887468,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn>=0,published,0.2726090713442049,7.198035379456174e-27,0.5500350890087535,6.917951109079569e-119,0.8289856840696119,0.4949859386211513,0.13069240030585,0.6988402054082999,0.2925033467202141,1.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,all,unpublishable,0.6765784173095579,0.0,0.451946733350226,0.0,0.2136721910243865,0.1318766482763398,0.3564565578590764,0.9682387132524782,0.0,0.117815936298142,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn>=0,unpublishable,0.6790437230319475,0.0,0.4575767396218632,0.0,0.2060250325872143,0.1286581194090698,0.3523152668797779,0.9708810316028462,0.0,0.1139499784389823,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn>=0,publishable,0.1189398777756469,0.0010428438093435,0.2185052825589245,1.2360034088272481e-09,0.762703357992074,0.4134951202509908,0.0706314270733685,0.2820289919418758,1.0,0.5772787318361955,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn>=0_inferred,unpublishable,0.6804098794552068,0.0,0.433876130559451,0.0,0.2387364808071976,0.1391738608839762,0.3542228103543834,0.9799677844087322,0.0,0.118231924781152,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn>=0_inferred,publishable,0.0870317109678155,0.012078021412203,0.204144837847921,2.873104360154957e-09,0.7520520866425993,0.398994583742479,0.0756682773029121,0.2785000387845969,1.0,0.5354993983152828,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn>=0_inferred,unpublished,0.5858508088117799,0.0,0.4877023768569621,0.0,0.182328644927911,0.1008497840209984,0.367921560124165,0.9611331300870684,0.0451726155646576,0.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn>=0,unpublished,0.5847026937990316,0.0,0.5009982481004263,0.0,0.1463813130669867,0.0898160826055196,0.3661189787814053,0.9574096649687316,0.0374751141819885,0.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn<0_inferred,unpublishable,0.6730584432169023,0.0,0.4698499423082193,0.0,0.1884854106855126,0.1245437737912769,0.358701221810089,0.9564523214834926,0.0,0.1173979148566464,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn<0_inferred,publishable,0.113355167669162,0.0025227747276962,0.2716016548034098,1.9419396646583961e-13,0.7563669915254237,0.4364220250282485,0.0569887084542514,0.2844649131214689,1.0,0.6468926553672316,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn<0_inferred,unpublished,0.564017794269681,0.0,0.5127294485378706,0.0,0.1199541840267637,0.0823570812940286,0.3726434371811973,0.945484389962994,0.0298436194341649,0.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn<0_inferred,published,0.2753421906269839,3.561375111394767e-28,0.5676347787991998,5.634732159248849e-132,0.822758474333983,0.4976482084405458,0.1440122045133333,0.7070119558089669,0.2975958414554905,1.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-0.900000-notes/run_0,fn>=0_inferred,published,0.2493880489045734,2.9936776679128054e-23,0.5248962836437733,1.0466508581095909e-109,0.8291005003248864,0.4922539502209226,0.1277545623046393,0.7057783266861599,0.2891487979207277,1.0,13.0,0.9
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-1.000000-notes/run_0,all,published,0.2618056201028254,2.7552324019646983e-46,0.5130200386309781,7.117795349724552e-193,0.8337940545897079,0.4908702780250348,0.1387134652645222,0.7751000709015994,0.2527816411682893,1.0,13.0,1.0
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-1.000000-notes/run_0,all,unpublished,0.5926683668499225,0.0,0.4569888655351857,0.0,0.1553936597257416,0.0962307047782505,0.370176293332947,1.0468313888116676,0.030016351319785,0.0,13.0,1.0
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-1.000000-notes/run_0,all,publishable,0.0802852781285091,0.0046548692660444,0.1350743383255793,1.7927777469792933e-06,0.7625987888799355,0.4145834435576148,0.0630808304370709,0.2817020353231265,1.0,0.5858178887993554,13.0,1.0
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/13-r_fun-1.000000-notes/run_0,all,unpublishable,0.6836670213164989,0.0,0.4229912741024469,0.0,0.2192317092139026,0.1356735143007496,0.3550058885101416,1.055788489796258,0.0,0.1145583453275761,13.0,1.0
