params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,st_prop,bhvr_rate
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn>=0_inferred,unpublished,0.5143830267838101,0.0,0.5152460591854479,0.0,0.0421189598403051,0.0472069388282428,0.2533279217788056,0.4397248917322297,0.0842090110839211,0.0,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn<0_inferred,published,0.2631726762017054,2.248595301187645e-52,0.3962489973903628,4.729325360282501e-122,0.7793083222016078,0.5038694599010514,0.0950241157023253,0.3025244642047928,0.7213976499690785,1.0,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn<0_inferred,unpublishable,0.6794698688793217,0.0,0.4636649515909399,0.0,0.1211481250671475,0.076795809254911,0.2557643533806393,0.4633353712498354,0.0,0.1140217666413566,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn>=0,unpublishable,0.6601896968603248,0.0,0.4962797026193733,0.0,0.0796866560827308,0.0620376902281208,0.2674924987382148,0.4602270252785647,0.0,0.0934014245397124,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn<0,publishable,0.0720051158438352,0.0002589134270652,0.114101929561367,6.609583322557156e-09,0.7590019217898833,0.3995988389649805,0.0733982767104459,0.2321466078762646,1.0,0.5618677042801556,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn>=0,unpublished,0.5770413295122875,0.0,0.5477561520109431,0.0,0.1165788846432418,0.0550657289986594,0.2543378087306881,0.4218123595931784,0.1430386178861788,0.0,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn>=0,published,0.3082066498010407,1.8008863483210842e-48,0.4650607552394024,1.1340659736942736e-115,0.7505308188169539,0.5033688777503493,0.1183039591131905,0.3248308489074523,0.6762925011644154,1.0,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn<0,unpublishable,0.611495278144714,0.0,0.4329153584994388,0.0,0.0783836412602347,0.0795133104633197,0.2493293211729897,0.4683130686197814,0.0,0.107138038051545,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn<0,unpublished,0.5472628825096816,0.0,0.5024770969454995,0.0,0.1140792635127986,0.0671998004137495,0.2395084438125943,0.4270288651269791,0.1454216711868784,0.0,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn<0,published,0.2758234672400679,2.312949874278283e-40,0.3728102073370867,9.887216127966865e-75,0.7364702265415549,0.4896845868543342,0.0812776094360837,0.3399465733266308,0.645218945487042,1.0,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,all,unpublishable,0.6352985170163037,0.0,0.4638332194541633,0.0,0.0790364646708322,0.0707578505811412,0.2584292541290119,0.4642618803285078,0.0,0.1002558577969297,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,all,publishable,0.0886592189045388,1.8625445278198076e-10,0.2343637475520885,3.531540203353893e-65,0.755008776029526,0.4039543438927739,0.0882610175949467,0.2311550533150738,1.0,0.5625485625485626,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn>=0_inferred,unpublishable,0.5616914570797775,0.0,0.4640291935653998,0.0,0.0311564156849784,0.0638928218847198,0.2614591887640679,0.4653153011543596,0.0,0.0846043165467625,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,fn>=0,publishable,0.1056632909340931,7.556665024975226e-08,0.3399718230607407,9.10730128954256e-71,0.7510280217222653,0.408296332901474,0.1030776367078898,0.2301665757269201,1.0,0.5632273079906904,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,all,published,0.2920706389689034,5.63949377715622e-87,0.4053620271668465,4.219060654142454e-173,0.7433546259977195,0.4963847402303307,0.0994065883999943,0.3325455561480729,0.6604332953249715,1.0,0.07,0.52
0.070000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.520000-notes/run_0,all,unpublished,0.5618193414101195,0.0,0.5248499980818656,0.0,0.1153393991220749,0.0610826431816272,0.2469843810931088,0.4243990648348191,0.1442203009926352,0.0,0.07,0.52
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,all,publishable,0.1038986803034663,6.898370062053064e-14,0.2963698913041758,2.410397659431239e-105,0.7509332956874879,0.3965699069160703,0.0704128715214066,0.227812900057455,1.0,0.5409011796557726,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,all,unpublished,0.5432946820626912,0.0,0.5740725102767767,0.0,0.1207708029047562,0.06869886127573,0.2511781514741604,0.4195551390198964,0.1499494694290045,0.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn>=0_inferred,unpublishable,0.6032990149745642,0.0,0.5331902290924745,0.0,0.0388673922373708,0.0562032469945631,0.2564920845271963,0.4561100158563767,0.0,0.0889470241988227,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn>=0_inferred,publishable,0.2081567781253861,4.665972951528432e-26,0.3827785278840855,1.0585751067635882e-88,0.7630458197697498,0.4268469392119889,0.0636869692469916,0.2274768755832076,1.0,0.6355696705041683,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn>=0_inferred,unpublished,0.5592143317970936,0.0,0.5856360640733302,0.0,0.0614688961885957,0.0478216015423614,0.2439812103089111,0.425666988054294,0.1164531269821134,0.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn>=0_inferred,published,0.3327376888211925,4.2848419946332095e-60,0.5320704766742437,6.198953110447773e-167,0.7604972928540114,0.494486443748356,0.0868064799993165,0.3088305365997807,0.7018851380973258,1.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn<0_inferred,publishable,0.000689690265068,0.9716805405551736,0.2219539201257294,5.896636035079034e-31,0.7394282247360482,0.3678112929064857,0.0768014642172028,0.2281320726255656,1.0,0.4509803921568627,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn<0_inferred,unpublished,0.5300727493530806,0.0,0.5647520844490859,0.0,0.1795803299702352,0.0894027785581737,0.2583153369321625,0.4134940362474525,0.1831676940495659,0.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn<0_inferred,published,0.1589548347288324,3.796491960814765e-12,0.4296669544562462,1.2305590904943868e-85,0.7170477297297297,0.4891396126497085,0.0906912341542406,0.342552903163222,0.6338102808691044,1.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn>=0,unpublishable,0.6230629786194756,0.0,0.4937141553257231,0.0,0.0744273940440315,0.0766606197982158,0.2713571184272169,0.4535157873270952,0.0,0.0969121775163748,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn<0_inferred,unpublishable,0.6193135896817454,0.0,0.4790184363822339,0.0,0.1140853921121102,0.0916249425168322,0.2812925235271144,0.4632871890029231,0.0,0.0961859688195991,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn>=0,unpublished,0.5517407252569979,0.0,0.5703661399019427,0.0,0.1099911933075478,0.0678582379593369,0.2565518221955639,0.4149341727821895,0.1429658759355575,0.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn>=0,publishable,0.1148979113511132,4.337216094831362e-09,0.2814427142154482,1.8192377892691435e-48,0.7467719079352851,0.4082036780096302,0.0646018579472916,0.2286753360077426,1.0,0.5658705701078582,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,all,unpublishable,0.6108657500384657,0.0,0.506587859732616,0.0,0.0753072136076674,0.0733635046405258,0.268506809308059,0.4595870414066356,0.0,0.0924539753186324,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn<0,published,0.2834679243514834,8.499861786488351e-38,0.5341852241065022,4.570585115470843e-146,0.7393175075987842,0.4826046971985815,0.0981808145440445,0.3218708657674772,0.6727456940222898,1.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn<0,unpublished,0.5351370867352183,0.0,0.5792905220876277,0.0,0.1314609101452635,0.0695325049545735,0.2458490979709746,0.4241377376929173,0.1568750786262422,0.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,all,published,0.2610891098812663,6.37644976217541e-66,0.4838550363252269,1.3148618849235665e-243,0.7408261494721688,0.4920657455038388,0.0885652446563083,0.3240978364330854,0.6710652591170825,1.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn<0,unpublishable,0.5981323262875521,0.0,0.5207970745972693,0.0,0.0762029580490881,0.0700067111600306,0.2656049091283609,0.4657681861765106,0.0,0.087915078933043,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn>=0,published,0.24908517230814,2.210319652712856e-32,0.4412824737315752,3.1456736988943182e-105,0.7421835145852325,0.5005781016362807,0.0799138613571326,0.3261015010155423,0.6695533272561531,1.0,0.07,0.56
0.070000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.560000-notes/run_0,fn<0,publishable,0.0956941627507699,1.145969470068658e-06,0.3135494844341315,7.550278084781158e-60,0.7551286209708739,0.3848412584660194,0.0762712758858349,0.226943430648932,1.0,0.5157281553398059,0.07,0.56
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn>=0,unpublishable,0.6363794637483271,0.0,0.4855450556555187,0.0,0.0767012532531483,0.0593512724436488,0.2755206711516564,0.4540250022039032,0.0,0.0862233102135183,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn>=0_inferred,publishable,-0.133215633888616,4.864560272860103e-05,0.2741901817201203,2.1287441093339054e-17,0.6540590551948051,0.368323174047619,0.0614018693323863,0.2568115566114719,1.0,0.474025974025974,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn>=0_inferred,unpublished,0.5107944299902334,0.0,0.5211781122541603,0.0,0.0084155270351005,0.0393709672849814,0.2472758093594939,0.4389391733927006,0.0719573586023097,0.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn>=0_inferred,published,0.2064261501449141,4.09451471132124e-11,0.3332188575958256,1.9602231635153438e-27,0.5891399990029911,0.4683322539581256,0.1186568611519691,0.4241640938783649,0.4366899302093718,1.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn<0_inferred,unpublishable,0.6441491100726676,0.0,0.4558388107142583,0.0,0.1283248539173256,0.0787815138308876,0.260359144493173,0.4544119358825359,0.0,0.1035003777386048,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn<0_inferred,publishable,0.1096886369124637,5.461825968454515e-13,0.2172786110752505,3.98717539080566e-47,0.7664483703789816,0.4055168411539177,0.1008947032975435,0.2253978391977981,1.0,0.566612415717275,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn<0_inferred,unpublished,0.5503728448859023,0.0,0.5151246458472573,0.0,0.2005331811900489,0.082427395316998,0.2422052998584862,0.4018783765895036,0.2074799643811219,0.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn<0_inferred,published,0.2467657334621734,2.0770132269484782e-46,0.4174200249971584,1.3219780852613877e-137,0.7714207827554463,0.4999334142743172,0.0999533692908484,0.2969930548906812,0.7477753912243019,1.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn>=0,publishable,0.0992386204849787,4.6568613745156316e-07,0.327435563016096,2.9166459270183413e-65,0.7477492288828337,0.4124172846087972,0.1093070180905702,0.2334986499013235,1.0,0.5784351887894122,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,all,published,0.2862649182261688,3.4436242693821143e-81,0.3985185463483786,3.183654348015565e-162,0.7285236391365556,0.4924965386766776,0.1043549653341858,0.3269209178903636,0.6745659314875645,1.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn>=0,published,0.2850650458348564,6.333508440866841e-41,0.4825340449382847,4.461530875308339e-124,0.7444194117924529,0.5025236730141509,0.1240347455489693,0.322332225532783,0.7009433962264151,1.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn<0,unpublishable,0.587690460140482,0.0,0.4418159246331353,0.0,0.0671742112956169,0.0787646224076428,0.239052432157501,0.4612276527242118,0.0,0.1014551333872271,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn<0,publishable,0.0782333316663896,5.433479776151598e-05,0.0507625356313796,0.0088817233256477,0.7454357074548192,0.3859030656863704,0.0790187186261991,0.2284909461981287,1.0,0.5229668674698795,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn<0,unpublished,0.5300422135163222,0.0,0.5050696490653637,0.0,0.1199150249793433,0.0725654623138262,0.2271060567607954,0.4183607557588331,0.1596522177419354,0.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn<0,published,0.2812076879501248,3.1907431230704853e-40,0.3310092586588078,6.144358343141942e-56,0.7127911283846872,0.4825723907796451,0.0848773117135784,0.3314624808213025,0.6484593837535014,1.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,all,unpublishable,0.6115905489329789,0.0,0.4617289672412464,0.0,0.0719154863896087,0.0691032780905363,0.2572013973909375,0.4576431458358307,0.0,0.0938747884940778,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,all,publishable,0.0887676184860317,1.295925055500196e-10,0.2011138026658317,8.146254271101524e-49,0.7465732072727274,0.3989394347603828,0.0939107073963368,0.2309531071193741,1.0,0.5502392344497608,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,all,unpublished,0.5448836287828122,0.0,0.5174113213297146,0.0,0.1180854345791377,0.0639496271807519,0.244381321028254,0.4177831053738975,0.1493201169144745,0.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn>=0,unpublished,0.5609689748647039,0.0,0.5330914756839051,0.0,0.1162244208113816,0.055185814361465,0.2619532893987426,0.4171955337954756,0.1388105613945142,0.0,0.07,0.6
0.070000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.600000-notes/run_0,fn>=0_inferred,unpublishable,0.5556129978771088,0.0,0.4699726204182137,0.0,0.0063508446648717,0.0578542588823013,0.2535311460392686,0.461398783103366,0.0,0.0826869603395287,0.07,0.6
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn>=0_inferred,unpublishable,0.6070634628271818,0.0,0.5051355903954008,0.0,0.0158291825612574,0.0585300700503904,0.2307680879191398,0.4625620601780189,0.0,0.1009340582740833,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn>=0_inferred,unpublished,0.5483596399142742,0.0,0.5616288787939484,0.0,0.0224936970748292,0.0406564399019444,0.2210856799358874,0.4292047039072655,0.101184668989547,0.0,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn<0_inferred,unpublishable,0.6534055888715435,0.0,0.4311459020622745,0.0,0.1490121333413026,0.0914588231542111,0.2815458751319789,0.4602697936090789,0.0,0.0932894736842105,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn<0_inferred,publishable,0.0851483009786881,8.27358519220902e-07,0.2353936721754847,2.7210678658343998e-43,0.7543726878180186,0.3820193295842562,0.0926572367116081,0.2226171552753666,1.0,0.4854833882071236,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn<0_inferred,unpublished,0.5603502590942696,0.0,0.50036233288479,0.0,0.2200919066659582,0.094629481765738,0.258145545803682,0.4074133456370499,0.1996515679442508,0.0,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn<0_inferred,published,0.2436375288702925,7.597408651037494e-33,0.4804960287429023,6.004550644084467e-135,0.7541227142857143,0.4962049755941656,0.0972472455970913,0.3148800691844701,0.6958386958386958,1.0,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn>=0,unpublishable,0.6638642763891928,0.0,0.4456575181788355,0.0,0.0835021123630317,0.0668039933264339,0.2869502302125635,0.4611415777962611,0.0,0.0852072609049038,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn>=0,publishable,0.0933280634910878,2.275101180531359e-06,0.2949065403122532,1.7639303902511682e-52,0.7552926491982792,0.405489278991005,0.0902442490387211,0.2238826009065311,1.0,0.5557293703558858,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn>=0,unpublished,0.5807763130931021,0.0,0.5078399434419327,0.0,0.126526156732653,0.0636879335905355,0.270805554623589,0.4195233384480923,0.1439979718595512,0.0,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn>=0_inferred,published,0.3232318127810007,4.534166826760574e-47,0.4811000101680913,9.890253865061077e-110,0.7142127627388535,0.4838955907537155,0.1005872025479607,0.3664890860033439,0.6157112526539278,1.0,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn>=0,published,0.260451108037714,3.8757561072610506e-33,0.5047270196904023,6.027810274565794e-133,0.7558688034146341,0.5012434424487805,0.1037249384369073,0.3253635711185366,0.693170731707317,1.0,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn<0,publishable,0.0601964693793897,0.0018592516813627,0.1740924837644909,1.2952704488512902e-19,0.7425102026217228,0.3831548878524344,0.0746478769879524,0.2334635341441947,1.0,0.5097378277153558,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn<0,unpublished,0.529641015603409,0.0,0.5475012668816875,0.0,0.1340195975736955,0.0764989470876039,0.2118209071028622,0.4151156331626938,0.1657801418439716,0.0,0.07,0.64
0.070000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.070000-r_fun-0.640000-notes/run_0,fn<0,published,0.2918140701242568,9.20950262051222e-44,0.4630918295886993,1.5705290563354733e-115,0.7177394203233256,0.4807224175842956,0.0940200902039344,0.3498639993100693,0.6286374133949192,1.0,0.07,0.64
