params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,dhom
12-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.200000-notes/run_0,1999,10623,2763,9859,0.4287143571785893,0.586681143684401,0.0869256516888122,0.1525934293514073,fn<0_inferred,857.0,1621.0,12.0,0.2
12-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.200000-notes/run_0,2284,5094,2353,5025,0.233800350262697,0.2562685932851679,0.1062686567164179,0.1183745583038869,fn>=0_inferred,534.0,603.0,12.0,0.2
12-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.200000-notes/run_0,4283,15717,5116,14884,0.3247723558253561,0.434714620797498,0.0934560601988712,0.141502831329134,all,1391.0,2224.0,12.0,0.2
12-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.300000-notes/run_0,908,9228,980,9156,0.6640969162995595,0.6887755102040817,0.0658584534731323,0.0731469440832249,fn>=0_inferred,603.0,675.0,12.0,0.3
12-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.300000-notes/run_0,4298,15702,5186,14814,0.3794788273615635,0.4857308137292711,0.1100985554205481,0.1604254235129283,all,1631.0,2519.0,12.0,0.3
12-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.300000-notes/run_0,3390,6474,4206,5658,0.3032448377581121,0.4384213029006181,0.1816896429833863,0.2848316342292246,fn<0_inferred,1028.0,1844.0,12.0,0.3
12-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.300000-notes/run_0,2111,7781,2538,7354,0.3510184746565609,0.4602048857368006,0.1007614903453902,0.1501092404575247,fn<0,741.0,1168.0,12.0,0.3
12-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.300000-notes/run_0,2187,7921,2648,7460,0.4069501600365798,0.5101963746223565,0.1193029490616622,0.1705592728190885,fn>=0,890.0,1351.0,12.0,0.3
12-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.400000-notes/run_0,609,8467,182,8894,0.8226600985221675,0.4065934065934066,0.0563301101866426,0.0087398133931734,fn>=0_inferred,501.0,74.0,12.0,0.4
12-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.400000-notes/run_0,4124,15876,5195,14805,0.4241028128031038,0.5428296438883542,0.1181357649442755,0.1776266061980347,all,1749.0,2820.0,12.0,0.4
12-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.400000-notes/run_0,2032,7916,2630,7318,0.3966535433070866,0.5338403041825095,0.1101393823449029,0.1773623041940374,fn<0,806.0,1404.0,12.0,0.4
12-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.400000-notes/run_0,2092,7960,2565,7487,0.4507648183556405,0.552046783625731,0.1259516495258448,0.1778894472361809,fn>=0,943.0,1416.0,12.0,0.4
12-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.400000-notes/run_0,3515,7409,5013,5911,0.355049786628734,0.5477757829642929,0.2111317881915073,0.3706303144823863,fn<0_inferred,1248.0,2746.0,12.0,0.4
12-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.500000-notes/run_0,1713,8048,2776,6985,0.4191476941039113,0.6415706051873199,0.1027916964924838,0.2212972166998011,fn<0_inferred,718.0,1781.0,12.0,0.5
12-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.500000-notes/run_0,1922,8082,2655,7349,0.4261186264308012,0.5845574387947269,0.1114437338413389,0.1920316753278891,fn>=0,819.0,1552.0,12.0,0.5
12-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.500000-notes/run_0,3731,16269,5274,14726,0.4076655052264808,0.5809632157755025,0.1032867037892163,0.1883336406662978,all,1521.0,3064.0,12.0,0.5
12-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.500000-notes/run_0,1809,8187,2619,7377,0.3880597014925373,0.5773195876288659,0.0951606344042293,0.184683034078417,fn<0,702.0,1512.0,12.0,0.5
12-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.500000-notes/run_0,2018,8221,2498,7741,0.3979187314172448,0.5136108887109688,0.1037333677819403,0.1560637392044763,fn>=0_inferred,803.0,1283.0,12.0,0.5
12-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.600000-notes/run_0,1521,8504,2614,7411,0.4700854700854701,0.6916602907421576,0.0964782080690865,0.2126058325493885,fn>=0,715.0,1808.0,12.0,0.6
12-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.600000-notes/run_0,465,7846,33,8278,0.9698924731182796,0.5757575757575758,0.0544817588789562,0.0024216161101198,fn>=0_inferred,451.0,19.0,12.0,0.6
12-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.600000-notes/run_0,1845,8130,2570,7405,0.5089430894308943,0.6474708171206226,0.1268062120189061,0.2046740467404674,fn<0,939.0,1664.0,12.0,0.6
12-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.600000-notes/run_0,3366,16634,5184,14816,0.4913844325609031,0.6697530864197531,0.1116360691144708,0.2087291090537453,all,1654.0,3472.0,12.0,0.6
12-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.600000-notes/run_0,2901,8788,5151,6538,0.4146845915201654,0.6703552708211997,0.1840012236157846,0.3929221665908056,fn<0_inferred,1203.0,3453.0,12.0,0.6
12-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.700000-notes/run_0,3172,16828,5153,14847,0.5122950819672131,0.6997865321172133,0.1094497204822523,0.2142857142857142,all,1625.0,3606.0,12.0,0.7
12-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.700000-notes/run_0,462,7577,8,8031,0.997835497835498,0.875,0.0574025650603909,0.0009238484888478,fn>=0_inferred,461.0,7.0,12.0,0.7
12-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.700000-notes/run_0,2710,9251,5145,6816,0.429520295202952,0.6995140913508261,0.1707746478873239,0.389039022808345,fn<0_inferred,1164.0,3599.0,12.0,0.7
12-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.700000-notes/run_0,1754,8235,2632,7357,0.5,0.6667933130699089,0.1192061981786054,0.2131147540983606,fn<0,877.0,1755.0,12.0,0.7
12-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.700000-notes/run_0,1418,8593,2521,7490,0.5275035260930888,0.7342324474414915,0.0998664886515353,0.2154078901431397,fn>=0,748.0,1851.0,12.0,0.7
12-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.800000-notes/run_0,1811,8105,2607,7309,0.518498067366096,0.6655159186804757,0.1284717471610343,0.2140653917334978,fn>=0,939.0,1735.0,12.0,0.8
12-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.800000-notes/run_0,3358,11284,5143,9499,0.4508636092912448,0.6414544040443321,0.1593851984419412,0.2923608649415101,fn<0_inferred,1514.0,3299.0,12.0,0.8
12-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.800000-notes/run_0,451,4907,205,5153,0.5476718403547672,0.0048780487804878,0.0479332427712012,0.0002037905033625,fn>=0_inferred,247.0,1.0,12.0,0.8
12-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.800000-notes/run_0,1998,8086,2741,7343,0.4114114114114114,0.5709595038307187,0.1119433474056924,0.193544397724462,fn<0,822.0,1565.0,12.0,0.8
12-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.800000-notes/run_0,3809,16191,5348,14652,0.4623260698346023,0.6170531039640987,0.1201883701883701,0.203816935334445,all,1761.0,3300.0,12.0,0.8
12-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.900000-notes/run_0,1978,8080,2580,7478,0.4772497472194135,0.5992248062015504,0.1262369617544798,0.1913366336633663,fn<0,944.0,1546.0,12.0,0.9
12-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.900000-notes/run_0,4111,15889,5142,14858,0.4667963999027,0.573706728899261,0.129156010230179,0.1856630373214173,all,1919.0,2950.0,12.0,0.9
12-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.900000-notes/run_0,581,5561,240,5902,0.6006884681583476,0.0333333333333333,0.0591324974584886,0.001438590181622,fn>=0_inferred,349.0,8.0,12.0,0.9
12-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.900000-notes/run_0,2133,7809,2562,7380,0.4571026722925457,0.5480093676814989,0.1321138211382113,0.1797925470610833,fn>=0,975.0,1404.0,12.0,0.9
12-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-0.900000-notes/run_0,3530,10328,4902,8956,0.4447592067988669,0.6001631986944105,0.1753014738722644,0.284856700232378,fn<0_inferred,1570.0,2942.0,12.0,0.9
12-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-1.000000-notes/run_0,2216,9746,5340,6622,0.4679602888086642,0.7792134831460674,0.1565992147387496,0.4269443874410014,fn<0_inferred,1037.0,4161.0,12.0,1.0
12-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-1.000000-notes/run_0,1515,8567,2756,7326,0.4864686468646865,0.7177068214804064,0.1006006006006006,0.2308859577448348,fn<0,737.0,1978.0,12.0,1.0
12-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-1.000000-notes/run_0,1083,8835,2587,7331,0.6297322253000923,0.8449942017781213,0.0930296003273769,0.2474250141482739,fn>=0,682.0,2186.0,12.0,1.0
12-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-1.000000-notes/run_0,382,7656,3,8035,1.0,1.0,0.0475420037336652,0.0003918495297805,fn>=0_inferred,382.0,3.0,12.0,1.0
12-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/12-r_fun-1.000000-notes/run_0,2598,17402,5343,14657,0.546189376443418,0.7793374508702976,0.0968138091014532,0.2392828410527525,all,1419.0,4164.0,12.0,1.0
13-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.000000-notes/run_0,636,5497,586,5547,0.0896226415094339,0.0119453924914675,0.010275824770146,0.0012734218664726,fn>=0_inferred,57.0,7.0,13.0,0.0
13-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.000000-notes/run_0,1432,8486,2556,7362,0.1885474860335195,0.5453834115805947,0.0366748166259168,0.1642705632806976,fn<0,270.0,1394.0,13.0,0.0
13-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.000000-notes/run_0,3461,16539,5137,14863,0.2094770297601849,0.4673934202842126,0.0487788468007804,0.1451720176552391,all,725.0,2401.0,13.0,0.0
13-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.000000-notes/run_0,2825,11042,4551,9316,0.2364601769911504,0.5260382333553065,0.0717045942464577,0.2168085491758739,fn<0_inferred,668.0,2394.0,13.0,0.0
13-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.000000-notes/run_0,2029,8053,2581,7501,0.2242483982257269,0.3901588531576908,0.0606585788561525,0.1250465664969576,fn>=0,455.0,1007.0,13.0,0.0
13-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.100000-notes/run_0,2605,5410,3148,4867,0.2168905950095969,0.3519695044472681,0.1160879391822477,0.2048059149722735,fn>=0_inferred,565.0,1108.0,13.0,0.1
13-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.100000-notes/run_0,2013,7932,2620,7325,0.2717337307501242,0.4404580152671756,0.0746757679180887,0.1454866364094806,fn<0,547.0,1154.0,13.0,0.1
13-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.100000-notes/run_0,4380,15620,5285,14715,0.3148401826484018,0.432166508987701,0.0937138973836221,0.1462227912932138,all,1379.0,2284.0,13.0,0.1
13-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.100000-notes/run_0,1775,10210,2137,9848,0.4585915492957746,0.5503041647168928,0.0826563769293257,0.1151811949069539,fn<0_inferred,814.0,1176.0,13.0,0.1
13-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.100000-notes/run_0,2367,7688,2665,7390,0.3514997887621461,0.424015009380863,0.1125845737483085,0.1469823100936524,fn>=0,832.0,1130.0,13.0,0.1
13-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.200000-notes/run_0,4182,15818,5198,14802,0.3582018173122908,0.4836475567525971,0.1012025401972706,0.1589328612972562,all,1498.0,2514.0,13.0,0.2
13-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.200000-notes/run_0,2024,8014,2632,7406,0.3779644268774703,0.5216565349544073,0.103294625978936,0.1713251809333666,fn<0,765.0,1373.0,13.0,0.2
13-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.200000-notes/run_0,2158,7804,2566,7396,0.3396663577386469,0.4446609508963367,0.0991076257436452,0.1462070732957457,fn>=0,733.0,1141.0,13.0,0.2
13-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.200000-notes/run_0,2110,8362,2886,7586,0.376303317535545,0.544005544005544,0.1046664909042973,0.1877541258072231,fn<0_inferred,794.0,1570.0,13.0,0.2
13-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.200000-notes/run_0,2072,7456,2312,7216,0.3397683397683397,0.4083044982698962,0.0975609756097561,0.1266094420600858,fn>=0_inferred,704.0,944.0,13.0,0.2
13-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.300000-notes/run_0,2037,7832,2580,7289,0.383406971035837,0.5131782945736434,0.1071477568939497,0.169050051072523,fn<0,781.0,1324.0,13.0,0.3
13-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.300000-notes/run_0,2038,7897,2656,7279,0.3915603532875368,0.5331325301204819,0.1096304437422723,0.1793085982018488,fn<0_inferred,798.0,1416.0,13.0,0.3
13-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.300000-notes/run_0,2172,7893,2619,7446,0.3775322283609576,0.4837724322260405,0.110126242277733,0.1605219815025972,fn>=0_inferred,820.0,1267.0,13.0,0.3
13-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.300000-notes/run_0,4210,15790,5275,14725,0.3843230403800475,0.5086255924170616,0.1098811544991511,0.1699176694110196,all,1618.0,2683.0,13.0,0.3
13-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.300000-notes/run_0,2173,7958,2695,7436,0.3851817763460654,0.5042671614100186,0.1125605164066702,0.1707715506408645,fn>=0,837.0,1359.0,13.0,0.3
13-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.400000-notes/run_0,1908,8064,2591,7381,0.3836477987421384,0.54612118873022,0.0991735537190082,0.1754712301587301,fn>=0,732.0,1415.0,13.0,0.4
13-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.400000-notes/run_0,2172,7660,2366,7466,0.4083793738489871,0.4568892645815722,0.1188052504687918,0.1411227154046997,fn>=0_inferred,887.0,1081.0,13.0,0.4
13-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.400000-notes/run_0,1879,8149,2574,7454,0.4422565194252262,0.5928515928515928,0.1114837671049101,0.1872622407657381,fn<0,831.0,1526.0,13.0,0.4
13-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.400000-notes/run_0,3787,16213,5165,14835,0.4127277528386586,0.5694094869312681,0.1053589484327603,0.1813976438660334,all,1563.0,2941.0,13.0,0.4
13-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.400000-notes/run_0,1615,8553,2799,7369,0.4185758513931888,0.6645230439442658,0.0917356493418374,0.2174675552437741,fn<0_inferred,676.0,1860.0,13.0,0.4
13-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.500000-notes/run_0,2066,8166,2435,7797,0.388189738625363,0.4809034907597536,0.1028600743875849,0.1433994611805045,fn>=0_inferred,802.0,1171.0,13.0,0.5
13-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.500000-notes/run_0,1774,8131,2601,7304,0.4002254791431792,0.5909265667051135,0.0972070098576122,0.1890296396507194,fn<0,710.0,1537.0,13.0,0.5
13-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.500000-notes/run_0,1477,8291,2797,6971,0.4427894380501015,0.7057561673221309,0.0938172428632907,0.2380894946327343,fn<0_inferred,654.0,1974.0,13.0,0.5
13-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.500000-notes/run_0,1769,8326,2631,7464,0.4217071791972866,0.6111744583808438,0.0999464094319399,0.1931299543598366,fn>=0,746.0,1608.0,13.0,0.5
13-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.500000-notes/run_0,3543,16457,5232,14768,0.4109511713237369,0.6011085626911316,0.0985915492957746,0.1911040894452208,all,1456.0,3145.0,13.0,0.5
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.600000-notes/run_0,2966,17034,5298,14702,0.4908968307484828,0.7149867874669686,0.0990341450142837,0.2223787718680286,all,1456.0,3788.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.600000-notes/run_0,331,7594,3,7922,0.9939577039274924,0.3333333333333333,0.0415299166877051,0.0001316829075585,fn>=0_inferred,329.0,1.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.600000-notes/run_0,2635,9440,5295,6780,0.4277039848197344,0.7152030217186025,0.1662241887905604,0.4011652542372881,fn<0_inferred,1127.0,3787.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.600000-notes/run_0,1552,8471,2667,7356,0.5012886597938144,0.7097862767154106,0.1057640021750951,0.2234683036241294,fn>=0,778.0,1893.0,13.0,0.6
13-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.600000-notes/run_0,1414,8563,2631,7346,0.4794908062234795,0.7202584568605093,0.0922951265995099,0.2213009459301646,fn<0,678.0,1895.0,13.0,0.6
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.700000-notes/run_0,3135,16865,5231,14769,0.5231259968102073,0.7142037851271268,0.1110434017198185,0.2215238659946635,all,1640.0,3736.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.700000-notes/run_0,1594,8283,2559,7318,0.5370138017565872,0.7116060961313013,0.1169718502323039,0.2198478812024628,fn>=0,856.0,1821.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.700000-notes/run_0,438,7600,33,8005,0.9794520547945206,0.7272727272727273,0.0535915053091817,0.0031578947368421,fn>=0_inferred,429.0,24.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.700000-notes/run_0,2697,9265,5198,6764,0.4490174267704857,0.7141208156983455,0.1790360733293909,0.4006475984889369,fn<0_inferred,1211.0,3712.0,13.0,0.7
13-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.700000-notes/run_0,1541,8582,2672,7451,0.508760545100584,0.7166916167664671,0.1052207757348007,0.2231414588673968,fn<0,784.0,1915.0,13.0,0.7
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.800000-notes/run_0,4425,15575,5279,14721,0.4463276836158192,0.5358969501799583,0.134162081380341,0.181637239165329,all,1975.0,2829.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.800000-notes/run_0,569,5527,233,5863,0.6309314586994728,0.0987124463519313,0.0612314514753539,0.0041613895422471,fn>=0_inferred,359.0,23.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.800000-notes/run_0,3856,10048,5046,8858,0.4190871369294606,0.5560840269520412,0.1824339580040641,0.2792595541401274,fn<0_inferred,1616.0,2806.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.800000-notes/run_0,2244,7748,2664,7328,0.4674688057040998,0.5514264264264265,0.1431495633187773,0.1895973154362416,fn<0,1049.0,1469.0,13.0,0.8
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.800000-notes/run_0,2181,7827,2615,7393,0.4245758826226501,0.5200764818355641,0.1252536182875693,0.1737575060687364,fn>=0,926.0,1360.0,13.0,0.8
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.900000-notes/run_0,1816,8302,2678,7440,0.5049559471365639,0.664301717699776,0.123252688172043,0.2142857142857142,fn<0,917.0,1779.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.900000-notes/run_0,2961,17039,5201,14799,0.5477879094900372,0.7425495097096713,0.1096020001351442,0.2266564939256998,all,1622.0,3862.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/13-r_fun-0.900000-notes/run_0,1145,8737,2523,7359,0.6157205240174672,0.8256044391597305,0.0958010599266204,0.2384113540116745,fn>=0,705.0,2083.0,13.0,0.9
