params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,var_iu,number_of_notes
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.700000-notes/run_0,fn>=0_inferred,unpublished,0.058585376924959,1.7694873574537603e-09,-0.2319210044918926,1.173105344653038e-128,-0.1098118072152235,0.0723378633827148,0.3039525877544848,0.4015822313840057,,,14.0,0.7,10535.0
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.700000-notes/run_0,fn<0_inferred,unpublished,0.378325721473992,1.4755004540618449e-279,-0.1962900257761112,1.380455260077992e-72,0.5936839515436729,0.2255908127181212,0.1870791563243899,0.4017024356111178,,,14.0,0.7,8266.0
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.700000-notes/run_0,fn<0_inferred,published,0.5215894515302274,1.2891507141963742e-84,-0.3698306710590013,3.6546435403989996e-40,1.0400035221017514,0.4588820109841535,0.2831991054970809,0.3612129700725604,,,14.0,0.7,1199.0
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.700000-notes/run_0,fn>=0,unpublishable,0.4982880597585176,0.0,-0.2710154388396997,7.077663676593808e-125,0.0792813858459638,0.1111341435541848,0.2489139353539855,0.4589785162613121,,,14.0,0.7,7408.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,all,publishable,0.4745226106357292,5.724520777448748e-296,-0.0629195851493941,4.541124680977427e-06,0.742933028668427,0.28257412071937,0.2263372564970907,0.2301271783095058,,,14.0,0.8,5302.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,all,unpublished,0.4660414881111075,0.0,-0.143973056904828,6.782360214538717e-88,0.2018857345773594,0.1441064514023048,0.2420851607094991,0.4022091506809225,,,14.0,0.8,18860.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,all,published,0.4674815572522418,5.846742432727111e-63,-0.4388871970354162,7.188021557375857e-55,1.0569687491228072,0.4551154678859649,0.3024542177140351,0.3647523153254386,,,14.0,0.8,1140.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,all,unpublishable,0.4414088206952159,0.0,-0.1968390100287476,2.628048355403244e-128,0.0730356790127228,0.1182794474611082,0.2524482109965695,0.4613789578116886,,,14.0,0.8,14698.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn<0,published,0.4640170731510985,3.785276690184853e-32,-0.3903182809671891,1.94496156713612e-22,1.0494233656845755,0.4532819509705372,0.3068650614904679,0.3715513909930675,,,14.0,0.8,577.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn<0,unpublished,0.475670429520912,0.0,-0.1444919493507589,3.213442838561314e-45,0.203043525647156,0.1452119927042882,0.2466744615219762,0.4019818669619956,,,14.0,0.8,9441.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn<0,publishable,0.4649627227585198,5.19537446840597e-143,-0.0090509104087464,0.640540251334584,0.7351019801051051,0.2835887580635886,0.2346780419166872,0.231124220864114,,,14.0,0.8,2664.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn<0,unpublishable,0.4617497560538744,0.0,-0.1954802034058924,2.985419929387199e-64,0.0767119299204242,0.1192561405153365,0.255742783253049,0.4614877664140875,,,14.0,0.8,7354.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublishable,0.010627222728997,0.2558828575358071,-0.186404580470353,6.706352847429303e-90,-0.0735109424434044,0.0858227683221106,0.2802650825814799,0.4106178298684569,,,14.0,0.8,11432.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn>=0,unpublished,0.4566126607238959,0.0,-0.1435573858635557,1.4900437771319693e-44,0.2007252392498354,0.1429983278826079,0.2374851406467965,0.4024369652674382,,,14.0,0.8,9419.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn>=0,published,0.4697977152275774,2.9804852448369164e-32,-0.4949633300686722,3.947206212591889e-36,1.0647017619893429,0.4569945784724689,0.2979336904333925,0.3577841685044405,,,14.0,0.8,563.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn>=0_inferred,publishable,-0.3562775809802688,4.179484844243182e-10,0.0076200180810661,0.8971949124982758,0.4700168724137931,0.1527357216003448,0.051609698027931,0.2462088327827586,,,14.0,0.8,290.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn>=0_inferred,published,,,,,,,,,,,14.0,0.8,0.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublishable,0.6027829890588938,2.17e-322,0.261777036141802,2.576488492232469e-52,0.5859937244770361,0.2318877621938151,0.1550806433423453,0.639058447905695,,,14.0,0.8,3266.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublished,0.0172891026690316,0.0612342719621229,-0.1650241419463544,2.4012124375470895e-72,-0.0600641700232895,0.0874781817712394,0.2746081928424824,0.4065503832591025,,,14.0,0.8,11722.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublished,0.3529301622855997,1.955960470558916e-208,-0.1359691407457403,8.37056005577593e-31,0.632059001841132,0.237101208563323,0.188675944869932,0.3950799928942281,,,14.0,0.8,7138.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn<0_inferred,published,0.4674815572522418,5.846742432727111e-63,-0.4388871970354162,7.188021557375857e-55,1.0569687491228072,0.4551154678859649,0.3024542177140351,0.3647523153254386,,,14.0,0.8,1140.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn>=0,unpublishable,0.4202358792850937,3.59933995777e-312,-0.1982709906489515,5.385305484570743e-66,0.0693544223167483,0.1173014244871437,0.249149152666756,0.4612700010494281,,,14.0,0.8,7344.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn>=0,publishable,0.484440489269498,2.5637281219394487e-155,-0.1163630328973776,2.0459638313185877e-09,0.7508412596664139,0.2815494831587187,0.2179142647011069,0.2291203089518574,,,14.0,0.8,2638.0
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.800000-notes/run_0,fn<0_inferred,publishable,0.4497148854711536,3.836906516144263e-248,-0.0589524223477238,2.964762555260974e-05,0.7587242667597767,0.2900867176356743,0.236447191045386,0.2291966755566639,,,14.0,0.8,5012.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn>=0,publishable,0.3907943761465561,1.4482286567752212e-97,-0.0499038101754338,0.0101321925486453,0.7521741152976639,0.2903287306531273,0.1362407354228288,0.2315799122712886,,,14.0,0.9,2654.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn<0,publishable,0.4241033665599849,3.8644363423084084e-110,-0.0704147368179985,0.0004149370869957,0.7488765091633466,0.295056978829482,0.1347169306288733,0.227267911563745,,,14.0,0.9,2510.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn<0,unpublishable,0.500370027568085,0.0,-0.2883004141540047,4.696579000272167e-142,0.068925614968611,0.1098148780038959,0.3116821789692592,0.4502420451643271,,,14.0,0.9,7423.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn>=0,published,0.5260136767804351,1.0087301521271329e-49,-0.337257556123729,1.411290240381099e-19,1.0029198135095447,0.4588816772393538,0.2078747264751835,0.3632499662349486,,,14.0,0.9,681.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn>=0,unpublished,0.5016492929466251,0.0,-0.1285152595015951,7.376955873562408e-36,0.2026433608522267,0.1372364198108899,0.2628991133734449,0.3975779112758363,,,14.0,0.9,9386.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn>=0,unpublishable,0.5161341113278668,0.0,-0.3228464943450714,2.0985685645260882e-179,0.0794184373342776,0.1119745052464067,0.3031904566357164,0.4538549055811412,,,14.0,0.9,7413.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn>=0_inferred,unpublished,0.3412360708322745,3.688035350556744e-122,-0.1421552209369884,1.3643097895194184e-21,0.7204203535005599,0.2431522777082866,0.11450109004012,0.3897302086273236,,,14.0,0.9,4465.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn<0_inferred,unpublished,0.281534067166048,1.763624361045891e-256,-0.1467303609183678,4.77130407151578e-69,0.0278245355221532,0.102043209293949,0.3150711746114576,0.3999104295675039,,,14.0,0.9,14174.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn<0_inferred,publishable,-0.2191259914402119,1.3790105955277556e-15,-0.0347188636529698,0.2111179731618193,0.5220924788298691,0.2343825141093148,0.0897591653674979,0.2359736721108545,,,14.0,0.9,1299.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn<0_inferred,unpublishable,0.216921120655147,5.482386428774077e-137,-0.2349980249417501,4.265688631310096e-161,-0.0218542877171364,0.0887886916332349,0.3377113797908549,0.4164829260515413,,,14.0,0.9,12879.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn>=0_inferred,published,0.5170481272873682,1.2399766310496553e-93,-0.3486966407694598,4.428740778894373e-40,1.0043479874723655,0.4588805817907149,0.2090351466854089,0.3545098565291083,,,14.0,0.9,1357.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn>=0_inferred,publishable,0.3880525647028112,4.114045268569991e-139,-0.0598423231350962,0.0001972773946324,0.8273614514877102,0.3122024792205433,0.1508732863850659,0.2273029094750323,,,14.0,0.9,3865.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn>=0_inferred,unpublishable,0.6407083098241947,1.236277076140449e-226,0.1088915616259146,1.3761376600251705e-06,0.7060935551251916,0.2563685678436893,0.1082180936141829,0.6860958158967809,,,14.0,0.9,1957.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn<0_inferred,published,0.1381301551579839,0.8618698448420161,-0.6678712676212418,0.332128732378758,0.587948,0.40299921,0.040796799,0.520744,,,14.0,0.9,4.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn<0,published,0.5141804554524102,3.702780446068746e-47,-0.3612502106712756,2.169203604111977e-22,1.0033288500000002,0.4585507707794117,0.2092076360566176,0.3467347416235294,,,14.0,0.9,680.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,fn<0,unpublished,0.4976085906254507,0.0,-0.1094171927947409,4.796078449671173e-26,0.1847023948894413,0.1344357864643812,0.2712088098831496,0.397364047873749,,,14.0,0.9,9253.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,all,unpublished,0.4996899413527574,0.0,-0.1186414802653981,2.0979395477786016e-59,0.1937368874333923,0.1358460952036017,0.2670243143930434,0.3974717425940662,,,14.0,0.9,18639.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,all,published,0.5198300508103704,4.5304290676885815e-95,-0.3494049977898543,2.3227092527720004e-40,1.003124181484203,0.4587163455767817,0.2085406915856722,0.354998421241734,,,14.0,0.9,1361.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,all,publishable,0.406805113919185,4.4666361267222206e-205,-0.0598940774943996,1.6557966914553982e-05,0.7505712896979085,0.2926269302895817,0.1355000789486173,0.2294840327639426,,,14.0,0.9,5164.0
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-0.900000-notes/run_0,all,unpublishable,0.5082364477984973,0.0,-0.3049443588631831,8.645473e-317,0.074168489880763,0.1108939637917587,0.3074391796663101,0.4520472577735103,,,14.0,0.9,14836.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn<0,publishable,0.4784479441185992,1.224658209196576e-148,-0.0763963408496373,9.767865300407198e-05,0.745112313174114,0.2778327981956856,0.1540502505990986,0.2276705803785824,,,14.0,1.0,2596.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn>=0_inferred,unpublishable,0.0007941461073836,0.9290261621853692,-0.2157196793259656,2.210376320243965e-132,-0.0387723995782864,0.0962402910216875,0.3190543327218192,0.417569133532006,,,14.0,1.0,12582.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn>=0_inferred,publishable,-0.2945841595185028,2.1650924287821907e-21,0.0186206038138414,0.5572243345200524,0.5330814759036143,0.1998216249799196,0.0779506659994427,0.2295307157228915,,,14.0,1.0,996.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn>=0_inferred,unpublished,0.0613130218886052,8.643096065262273e-13,-0.1432313701303437,3.718013844580445e-63,0.0031753438286934,0.1038383915241473,0.3013684252203104,0.4037757719074754,,,14.0,1.0,13578.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn>=0_inferred,published,,,,,,,,,,,14.0,1.0,0.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn<0_inferred,unpublishable,0.585395765821436,8.257939195634266e-204,0.0875277795367584,3.722686398421724e-05,0.6808649277913279,0.2595422594231256,0.1244441525704616,0.6998494249523486,,,14.0,1.0,2214.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn<0_inferred,publishable,0.4571552734582907,2.0189577712499912e-216,-0.0559365223084293,0.0002830742757322,0.8001074344106465,0.3006139166589828,0.1734325997845496,0.231194372887595,,,14.0,1.0,4208.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn<0_inferred,unpublished,0.2932538667439794,8.419474559674393e-106,-0.164338683643729,1.835530227038681e-33,0.69491362733145,0.2501373937558945,0.1356197396900917,0.3965766685017137,,,14.0,1.0,5310.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn<0,unpublished,0.4623914879271906,0.0,-0.1501882316679804,1.130012275185048e-48,0.2005859507380371,0.1428530773489253,0.2481954329734124,0.400523238386801,,,14.0,1.0,9425.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn>=0,publishable,0.4343735073594566,1.7080791924843024e-120,-0.0048726261096587,0.8035771557789111,0.7528718055981596,0.2847974523255368,0.1562610401355713,0.2340665978942484,,,14.0,1.0,2608.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn<0_inferred,published,0.61342185495878,6.420679902372538e-116,-0.4582415894158142,8.019240220909976e-59,1.0650140944244606,0.4598744269964028,0.2564594567715827,0.3745597465929856,,,14.0,1.0,1112.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn<0,published,0.6324407254976939,5.424972167511702e-58,-0.4597782284861115,6.938740042166469e-28,1.087928321499014,0.4564092355226825,0.2552483619033531,0.3474037283065089,,,14.0,1.0,507.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,all,unpublishable,0.4151959299417717,0.0,-0.2879261793326773,2.2303098955528667e-280,0.0689105581668018,0.1206759870233625,0.2899338313123095,0.4598081552408894,,,14.0,1.0,14796.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,all,publishable,0.4558721778240823,1.6840839587030902e-265,-0.0398000471256543,0.0040843333101099,0.7490010057647963,0.2813231552230976,0.1551581943176076,0.2308759634840507,,,14.0,1.0,5204.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn>=0,unpublishable,0.4090635010082327,6.184602310241298e-299,-0.2656273164584322,1.1008685441734003e-120,0.068607230419571,0.1245289693954493,0.2977376063529196,0.4615669007453082,,,14.0,1.0,7460.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,all,published,0.61342185495878,6.420679902372538e-116,-0.4582415894158142,8.019240220909976e-59,1.0650140944244606,0.4598744269964028,0.2564594567715827,0.3745597465929856,,,14.0,1.0,1112.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn<0,unpublishable,0.4220697371560046,7.975231973e-315,-0.3123016273312294,1.1016572530867318e-165,0.0692190130460741,0.1167578779045284,0.2819981494962039,0.458019681759024,,,14.0,1.0,7336.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn>=0,published,0.6160885255277755,1.6546601585837984e-64,-0.4648212835208316,9.294292100838464e-34,1.0458115933884296,0.4627783147272727,0.2574743742892562,0.3973169387768595,,,14.0,1.0,605.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,fn>=0,unpublished,0.4271608114669875,0.0,-0.0991207529084568,4.254597347652681e-22,0.1947145296343654,0.147073548234709,0.2613208643793036,0.4029755911347564,,,14.0,1.0,9463.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/14-r_fun-1.000000-notes/run_0,all,unpublished,0.4444952047383583,0.0,-0.1238550178657266,1.8694178719962086e-65,0.1976443339493858,0.1449675582887904,0.2547713519375139,0.4017518816552202,,,14.0,1.0,18888.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn>=0_inferred,unpublished,0.4565190122522727,0.0,0.5041440234568407,0.0,-0.0163314038598137,0.0012240526202878,0.2434121179854416,0.4303443339896994,,,15.0,0.1,7087.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn>=0_inferred,published,0.1713913974600132,8.37224974991687e-10,0.414621521141289,9.044066581760231e-54,0.570206401263823,0.4829701692733016,0.1312920460865639,0.4347781091311216,,,15.0,0.1,1266.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn<0_inferred,unpublishable,0.5919134720211984,0.0,0.3670698175479555,1.142456846876875e-235,0.1661312580364884,0.1046504096840898,0.2822850900198795,0.4670014107942642,,,15.0,0.1,7427.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn<0_inferred,publishable,0.0316183926282343,0.0399869136488389,0.1701949457837585,8.55373589874759e-29,0.7589093578199052,0.4177949271090047,0.074688273306931,0.222190785112109,,,15.0,0.1,4220.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn<0_inferred,unpublished,0.511590049315862,0.0,0.4459320414389012,0.0,0.2247032933944873,0.0869975872366843,0.266764088856933,0.4192758490604889,,,15.0,0.1,8018.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn<0_inferred,published,0.1548604140735132,6.44804194177737e-21,0.4130844470758818,1.4037201929965202e-149,0.7260356398456876,0.5077945799559107,0.0751726129727211,0.2877682098030035,,,15.0,0.1,3629.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn>=0,unpublishable,0.5722229169324972,0.0,0.4043663366610767,1.9646964455685807e-286,0.0732602530955109,0.0596391512762907,0.2845487676242982,0.4566376658896166,,,15.0,0.1,7329.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn>=0,publishable,-0.0182339443070565,0.3561429641718532,0.2426970314255854,1.1206686081525316e-35,0.7487394459617637,0.410145272692938,0.0757812481823952,0.2294800618865002,,,15.0,0.1,2563.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn>=0,published,0.1778131746504666,6.722619773275857e-18,0.4580267929600757,1.9877537021795303e-120,0.6951038760259179,0.5019394292742981,0.0954943223486047,0.3191360445905399,,,15.0,0.1,2315.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn<0,unpublishable,0.5213495598969722,0.0,0.4258379497153968,0.0,0.0798254339224404,0.0776268245356894,0.248256144386904,0.4634588016044665,,,15.0,0.1,7433.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn<0,publishable,0.026461507354471,0.1712495768307082,0.0919239522815025,1.914870651007076e-06,0.745162221682243,0.409402026151028,0.0665495735340149,0.2342429338471028,,,15.0,0.1,2675.0
15-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/15-r_fun-0.100000-notes/run_0,fn<0,published,0.2076747861774163,1.5679971336331455e-26,0.4396386734339405,2.073384647018443e-122,0.6773252589147286,0.5008670489108528,0.0844758862738662,0.3317596807395349,,,15.0,0.1,2580.0
