params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fnr
2-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.400000-notes/run_0,2400,8040,2451,7989,0.3995833333333333,0.4120767033863729,0.1200400550757291,0.1256218905472637,fn<0_inferred,959.0,1010.0,2.0,0.4
2-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.400000-notes/run_0,1649,7911,1630,7930,0.5063674954517889,0.5006134969325153,0.105296343001261,0.1031475161167994,fn>=0_inferred,835.0,816.0,2.0,0.4
2-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.400000-notes/run_0,4049,15951,4081,15919,0.4430723635465547,0.4474393530997305,0.1126955210754444,0.1144755814682465,all,1794.0,1826.0,2.0,0.4
2-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.500000-notes/run_0,1887,8234,1851,8270,0.4546899841017488,0.4440842787682333,0.1037484885126965,0.0998299732815156,fn>=0,858.0,822.0,2.0,0.5
2-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.500000-notes/run_0,3765,16235,3650,16350,0.4579017264276228,0.4408219178082191,0.1054434250764526,0.0991068678780412,all,1724.0,1609.0,2.0,0.5
2-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.500000-notes/run_0,1878,8001,1799,8080,0.4611288604898828,0.4374652584769316,0.1071782178217821,0.0983627046619172,fn<0,866.0,787.0,2.0,0.5
2-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.500000-notes/run_0,1846,7964,1498,8312,0.4517876489707476,0.3244325767690253,0.1003368623676612,0.0610246107483676,fn>=0_inferred,834.0,486.0,2.0,0.5
2-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.500000-notes/run_0,1919,8271,2152,8038,0.4637832204273059,0.5218401486988847,0.1107240607116198,0.1357756014992141,fn<0_inferred,890.0,1123.0,2.0,0.5
2-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.600000-notes/run_0,3540,16460,3057,16943,0.5050847457627119,0.4268891069676153,0.1055303075016231,0.0792831105710814,all,1788.0,1305.0,2.0,0.6
2-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.600000-notes/run_0,1839,8209,1551,8497,0.5339858618814574,0.4474532559638942,0.1155702012474991,0.0845413570471433,fn<0,982.0,694.0,2.0,0.6
2-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.600000-notes/run_0,2352,8734,2379,8707,0.4217687074829932,0.4283312316099201,0.1139313196278856,0.1166704831692237,fn<0_inferred,992.0,1019.0,2.0,0.6
2-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.600000-notes/run_0,1701,8251,1506,8446,0.4738389182833627,0.4057104913678618,0.0954297892493488,0.0740516301054417,fn>=0,806.0,611.0,2.0,0.6
2-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.600000-notes/run_0,1188,7726,678,8236,0.67003367003367,0.4218289085545723,0.0966488586692569,0.0370178617654672,fn>=0_inferred,796.0,286.0,2.0,0.6
2-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.700000-notes/run_0,1811,8271,1269,8813,0.5924903368304804,0.4184397163120567,0.121751957335754,0.0642002176278563,fn>=0,1073.0,531.0,2.0,0.7
2-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.700000-notes/run_0,1725,8193,1228,8690,0.5866666666666667,0.4193811074918567,0.1164556962025316,0.0628585377761503,fn<0,1012.0,515.0,2.0,0.7
2-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.700000-notes/run_0,3536,16464,2497,17503,0.5896493212669683,0.4189026832198638,0.1191224361538022,0.0635325558794946,all,2085.0,1046.0,2.0,0.7
2-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.700000-notes/run_0,1524,8137,949,8712,0.6286089238845144,0.4035827186512118,0.1099632690541781,0.0470689443283765,fn>=0_inferred,958.0,383.0,2.0,0.7
2-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.700000-notes/run_0,2012,8327,1548,8791,0.5601391650099403,0.4282945736434108,0.1281992947332499,0.0796205115888075,fn<0_inferred,1127.0,663.0,2.0,0.7
2-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.800000-notes/run_0,1665,8519,1169,9015,0.621021021021021,0.4602224123182207,0.1146977260122018,0.0631529522244395,fn<0_inferred,1034.0,538.0,2.0,0.8
2-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.800000-notes/run_0,1520,8296,864,8952,0.6401315789473684,0.3668981481481481,0.1086907953529937,0.0382111861137897,fn>=0_inferred,973.0,317.0,2.0,0.8
2-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.800000-notes/run_0,3185,16815,2033,17967,0.6301412872841444,0.4205607476635514,0.1117047921188846,0.0508474576271186,all,2007.0,855.0,2.0,0.8
2-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.800000-notes/run_0,1593,8424,1036,8981,0.6308851224105462,0.4324324324324324,0.1119029061351742,0.0531813865147198,fn<0,1005.0,448.0,2.0,0.8
2-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.800000-notes/run_0,1592,8391,997,8986,0.6293969849246231,0.4082246740220662,0.1115067883374137,0.0485043498987009,fn>=0,1002.0,407.0,2.0,0.8
2-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.900000-notes/run_0,1687,8723,958,9452,0.7030231179608772,0.477035490605428,0.1254760897164621,0.0523902327181015,fn>=0_inferred,1186.0,457.0,2.0,0.9
2-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.900000-notes/run_0,1432,8158,553,9037,0.7451117318435754,0.3399638336347197,0.1180701560252296,0.0230448639372395,fn<0_inferred,1067.0,188.0,2.0,0.9
2-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.900000-notes/run_0,1547,8470,772,9245,0.7175177763413058,0.4339378238341969,0.1200648999459167,0.0395513577331759,fn>=0,1110.0,335.0,2.0,0.9
2-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.900000-notes/run_0,3119,16881,1511,18489,0.7223469060596345,0.4268696227663799,0.1218562388447184,0.0382086369290918,all,2253.0,645.0,2.0,0.9
2-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-0.900000-notes/run_0,1572,8411,739,9244,0.7270992366412213,0.4194857916102841,0.1236477715274772,0.0368564974438235,fn<0,1143.0,310.0,2.0,0.9
2-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-1.000000-notes/run_0,1474,8503,607,9370,0.7611940298507462,0.4200988467874794,0.11974386339381,0.0299894155004116,fn>=0,1122.0,255.0,2.0,1.0
2-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-1.000000-notes/run_0,1575,8434,582,9427,0.7479365079365079,0.3178694158075601,0.1249602206428344,0.0219350248992174,fn>=0_inferred,1178.0,185.0,2.0,1.0
2-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-1.000000-notes/run_0,1475,8548,592,9431,0.7722033898305085,0.4324324324324324,0.1207719223836284,0.0299485259709873,fn<0,1139.0,256.0,2.0,1.0
2-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-1.000000-notes/run_0,1374,8617,617,9374,0.7882096069868996,0.5283630470016207,0.1155323234478344,0.0378321921782522,fn<0_inferred,1083.0,326.0,2.0,1.0
2-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/2-r_fun-1.000000-notes/run_0,2949,17051,1199,18801,0.7667005764665988,0.4261884904086739,0.1202595606616669,0.0299689167790745,all,2261.0,511.0,2.0,1.0
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.000000-notes/run_0,2107,7987,2596,7498,0.3160892263882297,0.4449152542372881,0.088823686316351,0.1446099912357581,fn<0,666.0,1155.0,20.0,0.0
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.000000-notes/run_0,2190,7716,2611,7295,0.3383561643835616,0.4450402144772118,0.101576422206991,0.1505961638154484,fn>=0,741.0,1162.0,20.0,0.0
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.000000-notes/run_0,2382,8190,3357,7215,0.2934508816120906,0.4986595174262734,0.0968814968814968,0.2043956043956044,fn<0_inferred,699.0,1674.0,20.0,0.0
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.000000-notes/run_0,4297,15703,5207,14793,0.3274377472655341,0.4449779143460726,0.095112553234638,0.1475514232949118,all,1407.0,2317.0,20.0,0.0
20-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.000000-notes/run_0,1915,7513,1850,7578,0.3697127937336815,0.3475675675675675,0.0934283452098179,0.0855849860242246,fn>=0_inferred,708.0,643.0,20.0,0.0
20-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.100000-notes/run_0,1182,7194,1153,7223,0.4805414551607445,0.4674761491760624,0.078637685172366,0.0749235474006116,fn>=0_inferred,568.0,539.0,20.0,0.1
20-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.100000-notes/run_0,2115,7902,2657,7360,0.2973995271867612,0.4407226194956718,0.0854619565217391,0.1481903315616299,fn>=0,629.0,1171.0,20.0,0.1
20-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.100000-notes/run_0,4293,15707,5215,14785,0.3165618448637317,0.437392138063279,0.091917483936422,0.1452218755968676,all,1359.0,2281.0,20.0,0.1
20-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.100000-notes/run_0,2178,7805,2558,7425,0.3351698806244261,0.4339327599687255,0.0983164983164983,0.142216527866752,fn<0,730.0,1110.0,20.0,0.1
20-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.100000-notes/run_0,3111,8513,4062,7562,0.2542590806814529,0.4288527818808468,0.104601957154192,0.2046282156701515,fn<0_inferred,791.0,1742.0,20.0,0.1
20-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.200000-notes/run_0,2132,7871,2467,7536,0.3588180112570356,0.4458856911228212,0.1015127388535031,0.1397535256003049,fn>=0,765.0,1100.0,20.0,0.2
20-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.200000-notes/run_0,2222,7775,2533,7464,0.3532853285328532,0.4326885116462692,0.105171489817792,0.1409646302250803,fn<0,785.0,1096.0,20.0,0.2
20-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.200000-notes/run_0,2815,8104,3170,7749,0.308348134991119,0.3858044164037855,0.1120144534778681,0.1509131293188549,fn<0_inferred,868.0,1223.0,20.0,0.2
20-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.200000-notes/run_0,4354,15646,5000,15000,0.3559944878272852,0.4392,0.1033333333333333,0.1403553623929438,all,1550.0,2196.0,20.0,0.2
20-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.200000-notes/run_0,1539,7542,1830,7251,0.4431448992852501,0.5316939890710383,0.0940559922769273,0.1290108724476266,fn>=0_inferred,682.0,973.0,20.0,0.2
20-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.300000-notes/run_0,1375,7352,1213,7514,0.5330909090909091,0.4707337180544105,0.0975512376896459,0.0776659412404787,fn>=0_inferred,733.0,571.0,20.0,0.3
20-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.300000-notes/run_0,2892,8381,3458,7815,0.3136237897648686,0.4259687680740312,0.1160588611644273,0.1757546832120272,fn<0_inferred,907.0,1473.0,20.0,0.3
20-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.300000-notes/run_0,2257,7695,2344,7608,0.3943287549844927,0.4168088737201365,0.1169821240799158,0.1269655620532813,fn>=0,890.0,977.0,20.0,0.3
20-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.300000-notes/run_0,2010,8038,2327,7721,0.373134328358209,0.4585302965191233,0.0971376764667789,0.1327444637969644,fn<0,750.0,1067.0,20.0,0.3
20-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.300000-notes/run_0,4267,15733,4671,15329,0.3843449730489806,0.437593663027189,0.1069867571270141,0.1299180067374308,all,1640.0,2044.0,20.0,0.3
20-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.400000-notes/run_0,2076,8010,1720,8366,0.4060693641618497,0.2831395348837209,0.1007650011953143,0.0607990012484394,fn<0_inferred,843.0,487.0,20.0,0.4
20-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.400000-notes/run_0,1994,7955,1990,7959,0.4202607823470411,0.4190954773869347,0.1052896092473928,0.1048397234443746,fn>=0,838.0,834.0,20.0,0.4
20-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.400000-notes/run_0,4114,15886,4144,15856,0.4073894020418084,0.4116795366795366,0.1057013118062563,0.1073901548533299,all,1676.0,1706.0,20.0,0.4
20-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.400000-notes/run_0,2038,7876,2424,7490,0.4087340529931305,0.5028877887788779,0.111214953271028,0.1547739969527679,fn>=0_inferred,833.0,1219.0,20.0,0.4
20-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.400000-notes/run_0,2120,7931,2154,7897,0.3952830188679245,0.404828226555246,0.1061162466759528,0.1099483041230614,fn<0,838.0,872.0,20.0,0.4
20-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.500000-notes/run_0,1876,8112,1832,8156,0.417910447761194,0.4039301310043668,0.0961255517410495,0.0912228796844181,fn<0,784.0,740.0,20.0,0.5
20-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.500000-notes/run_0,3807,16193,3686,16314,0.4357762017336485,0.4172544763971785,0.1016917984553144,0.0949793120484159,all,1659.0,1538.0,20.0,0.5
20-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.500000-notes/run_0,2177,8377,2316,8238,0.380799265043638,0.4179620034542314,0.1006312211701869,0.1155544944490867,fn<0_inferred,829.0,968.0,20.0,0.5
20-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.500000-notes/run_0,1931,8081,1854,8158,0.4531330916623511,0.43042071197411,0.1072566805589605,0.0987501546838262,fn>=0,875.0,798.0,20.0,0.5
20-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.500000-notes/run_0,1630,7816,1370,8076,0.50920245398773,0.4160583941605839,0.1027736503219415,0.0729273285568065,fn>=0_inferred,830.0,570.0,20.0,0.5
20-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.600000-notes/run_0,1890,8225,1613,8502,0.5100529100529101,0.425914445133292,0.11338508586215,0.0835258358662614,fn>=0,964.0,687.0,20.0,0.6
20-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.600000-notes/run_0,1401,7912,894,8419,0.6102783725910065,0.3892617449664429,0.1015560042760422,0.0439838220424671,fn>=0_inferred,855.0,348.0,20.0,0.6
20-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.600000-notes/run_0,2276,8411,2249,8438,0.4398066783831283,0.4330813694975545,0.1186300071106897,0.1158007371299488,fn<0_inferred,1001.0,974.0,20.0,0.6
20-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.600000-notes/run_0,3677,16323,3143,16857,0.5047593146586892,0.4206172446706968,0.1101026279883727,0.080990014090547,all,1856.0,1322.0,20.0,0.6
20-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.600000-notes/run_0,1787,8098,1530,8355,0.4991606043648573,0.4150326797385621,0.1067624177139437,0.0784144233143986,fn<0,892.0,635.0,20.0,0.6
20-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.700000-notes/run_0,1696,8196,1168,8724,0.5831367924528302,0.3946917808219178,0.11336542870243,0.0562469497315763,fn>=0_inferred,989.0,461.0,20.0,0.7
20-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.700000-notes/run_0,1645,8270,1292,8623,0.5617021276595745,0.4419504643962848,0.107155282384321,0.0690447400241838,fn>=0,924.0,571.0,20.0,0.7
20-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.700000-notes/run_0,1763,8345,1423,8685,0.5536018150879183,0.4469430780042164,0.1123776626367299,0.0762133013780707,fn<0_inferred,976.0,636.0,20.0,0.7
20-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.700000-notes/run_0,1814,8271,1299,8786,0.5738699007717751,0.4049268668206313,0.1184839517414067,0.0635956958046185,fn<0,1041.0,526.0,20.0,0.7
20-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.700000-notes/run_0,3459,16541,2591,17409,0.5680832610581092,0.4233886530297182,0.1128726520765121,0.0663200532011365,all,1965.0,1097.0,20.0,0.7
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.800000-notes/run_0,1543,8459,1013,8989,0.6234607906675308,0.4264560710760118,0.1070196907331182,0.0510698664144698,fn>=0,962.0,432.0,20.0,0.8
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.800000-notes/run_0,3222,16778,2039,17961,0.6309745499689634,0.4168710152035311,0.113189688770113,0.050661580641316,all,2033.0,850.0,20.0,0.8
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.800000-notes/run_0,1679,8319,1026,8972,0.6378796902918403,0.4074074074074074,0.1193713776192599,0.0502464238490203,fn<0,1071.0,418.0,20.0,0.8
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.800000-notes/run_0,1473,8186,710,8949,0.6727766463000678,0.3211267605633803,0.1107386300145267,0.0278524309797214,fn>=0_inferred,991.0,228.0,20.0,0.8
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.800000-notes/run_0,1749,8592,1329,9012,0.5957690108633504,0.4680210684725357,0.1156236129604971,0.0723929236499068,fn<0_inferred,1042.0,622.0,20.0,0.8
20-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.900000-notes/run_0,3080,16920,1583,18417,0.701948051948052,0.4200884396715098,0.1173915404246077,0.0393026004728132,all,2162.0,665.0,20.0,0.9
20-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.900000-notes/run_0,1543,8359,792,9110,0.7090084251458199,0.433080808080808,0.1200878155872667,0.0410336164612991,fn<0,1094.0,343.0,20.0,0.9
20-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.900000-notes/run_0,1537,8561,791,9307,0.6948601171112557,0.4070796460176991,0.1147523369506822,0.0376124284546197,fn>=0,1068.0,322.0,20.0,0.9
20-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.900000-notes/run_0,1744,8695,1046,9393,0.6594036697247706,0.4321223709369025,0.1224315979985095,0.0519838987924094,fn<0_inferred,1150.0,452.0,20.0,0.9
20-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-0.900000-notes/run_0,1336,8225,537,9024,0.7574850299401198,0.3966480446927374,0.1121453900709219,0.0258966565349544,fn>=0_inferred,1012.0,213.0,20.0,0.9
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-1.000000-notes/run_0,1293,8644,599,9338,0.7935034802784223,0.5542570951585977,0.1098736346112658,0.0384081443776029,fn>=0_inferred,1026.0,332.0,20.0,1.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-1.000000-notes/run_0,1516,8547,596,9467,0.7308707124010554,0.3154362416107382,0.1170381324601246,0.0219960219960219,fn<0_inferred,1108.0,188.0,20.0,1.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-1.000000-notes/run_0,1407,8556,621,9342,0.749822316986496,0.4331723027375201,0.1129308499250695,0.0314399251986909,fn>=0,1055.0,269.0,20.0,1.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-1.000000-notes/run_0,1402,8635,574,9463,0.7696148359486448,0.4372822299651568,0.1140230370918313,0.0290677475390851,fn<0,1079.0,251.0,20.0,1.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/20-r_fun-1.000000-notes/run_0,2809,17191,1195,18805,0.7597009611961553,0.4351464435146444,0.1134804573251794,0.0302483857832586,all,2134.0,520.0,20.0,1.0
21-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/21-r_fun-0.000000-notes/run_0,1542,7740,2090,7192,0.3910505836575875,0.5507177033492823,0.0838431590656284,0.1487080103359173,fn>=0_inferred,603.0,1151.0,21.0,0.0
21-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/21-r_fun-0.000000-notes/run_0,2150,7822,2637,7335,0.3060465116279069,0.4342055365946151,0.0897068847989093,0.1463819994886218,fn<0,658.0,1145.0,21.0,0.0
