params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,st_prop,bhvr_rate,number_of_notes
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn<0,published,0.244560887049709,9.332613735888414e-31,0.4523364176410917,2.5423795280421627e-109,0.7460560708989805,0.4954839023076923,0.0864166614820639,0.3310977877446709,,,0.03,0.4,2158.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn<0,unpublished,0.5790487054806588,0.0,0.5444870540831214,0.0,0.118008365549874,0.0629893812659257,0.2372293589919832,0.4164886247089421,,,0.03,0.4,7940.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn<0,publishable,0.1142750659757363,3.345210861923345e-09,0.2737863573493991,5.335572366592978e-47,0.744530230942546,0.4008265523405933,0.0725973627856196,0.228083012034172,,,0.03,0.4,2663.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn<0,unpublishable,0.6480915644347284,0.0,0.4759658487023741,0.0,0.0758966265589778,0.0675169925418224,0.252422527071491,0.4591854263745797,,,0.03,0.4,7435.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn>=0,published,0.2770283107120682,8.865287032951551e-39,0.4296290032955551,2.7944822111732643e-96,0.733714682651622,0.4957738808885755,0.0774061103298636,0.3379169453662435,,,0.03,0.4,2127.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn>=0,unpublished,0.5759477288841474,0.0,0.5209101491196682,0.0,0.1049486380711254,0.061096540320631,0.2348511083848153,0.4216933153713183,,,0.03,0.4,7775.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn>=0,publishable,0.099864237327018,5.215028651498382e-07,0.1897273137357009,8.202832715936459e-22,0.749253317693837,0.4045745440644135,0.0629612200170699,0.2282619137634195,,,0.03,0.4,2515.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn>=0,unpublishable,0.6341354216446246,0.0,0.4521627461316282,0.0,0.0666325567893596,0.0693152385705842,0.2480388108867778,0.4634271228768106,,,0.03,0.4,7387.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn<0_inferred,published,0.243929596431653,1.4735322097033518e-39,0.419902395783143,4.0281909466145395e-121,0.7684109246284502,0.5003724730679406,0.0756058432966737,0.3128449333220098,,,0.03,0.4,2826.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn<0_inferred,unpublished,0.5859113693605779,0.0,0.5369567996875796,0.0,0.144126072965853,0.0722241996174029,0.2308207464994241,0.4114895792188289,,,0.03,0.4,8317.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn<0_inferred,publishable,0.1235468958906739,2.789923721956998e-13,0.2318500784847555,1.3902567953763538e-43,0.7582365436473638,0.4133279423993086,0.0705427361668118,0.2233801711446269,,,0.03,0.4,3471.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn>=0_inferred,unpublishable,0.6063665375204335,0.0,0.4684502664984575,0.0,0.0444922149107692,0.0606909815146036,0.2546125538797282,0.4624159110346852,,,0.03,0.4,7150.0
0.030000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.400000-notes/run_0,fn>=0_inferred,unpublished,0.5635829900760294,0.0,0.5274101462308904,0.0,0.074920996838605,0.0506180886761849,0.2419346214453331,0.4275785856769397,,,0.03,0.4,7398.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,all,publishable,0.0828095878609763,2.52895108893153e-09,0.1923510674558976,3.161857156459478e-44,0.7531333563129358,0.3959602958441131,0.079700056668639,0.2353332537391556,,,0.03,0.44,5164.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,all,unpublished,0.5359070630269562,0.0,0.5247505495549702,0.0,0.1228000263041537,0.0684891669007988,0.2416610399637705,0.4175174791390616,,,0.03,0.44,15793.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,all,unpublishable,0.6091710437185823,0.0,0.4665281352346531,0.0,0.0754099909963265,0.075267540201221,0.2564431366039146,0.4562417832228498,,,0.03,0.44,14836.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn<0,published,0.2732372971737517,6.435535143726211e-38,0.4141735068796315,2.153335446536349e-89,0.7232316515434987,0.4945027223854069,0.0913045940430308,0.3341883861562207,,,0.03,0.44,2138.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn<0,unpublished,0.5307613512466106,0.0,0.522711743215181,0.0,0.1207383117268172,0.0705561878529313,0.2322523994303887,0.4192516781083598,,,0.03,0.44,7883.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn<0,publishable,0.0727398514828909,0.0002037695257797,0.1472396762702783,4.3631810071586346e-14,0.7507280649250865,0.3978008073446023,0.074743802041771,0.2367099799327698,,,0.03,0.44,2603.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn<0,unpublishable,0.6001053374309323,0.0,0.465183524075541,0.0,0.073322220186371,0.0779139589898433,0.2468989983902701,0.4587893866763548,,,0.03,0.44,7418.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn>=0,published,0.310256047190768,2.0994183752774928e-47,0.410550247914397,6.02083692903535e-85,0.7357724465925568,0.4942058776413726,0.0987914166653948,0.3265904787617206,,,0.03,0.44,2069.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn>=0,unpublished,0.5411630823398381,0.0,0.5285212089551541,0.0,0.1248547034233881,0.0664292015195522,0.2510375650364189,0.4157891996858406,,,0.03,0.44,7910.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,all,published,0.2909732098460038,7.026780513269613e-83,0.4114935932750088,1.1938831237227865e-171,0.7293992067981935,0.4943567343237461,0.0949866087817214,0.330451739995246,,,0.03,0.44,4207.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn>=0,publishable,0.0937031591983789,2.0330464696902444e-06,0.2361190952845222,8.798381238201509e-34,0.7555780941038657,0.3940896002424834,0.0847375930972752,0.2339339494509956,,,0.03,0.44,2561.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn<0_inferred,unpublished,0.5542857643046374,0.0,0.5228928186314372,0.0,0.1694532650394133,0.0827739902600311,0.2454879332752262,0.4101609007260744,,,0.03,0.44,8284.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn<0_inferred,publishable,0.1060169640498146,3.6213760475036235e-10,0.172686453845149,1.061012844865017e-24,0.7711823183908046,0.4034322849977011,0.0832634423184798,0.2271529998988505,,,0.03,0.44,3480.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn<0_inferred,unpublishable,0.635805389563209,0.0,0.4531412109280491,0.0,0.1074891582376375,0.0853980595110828,0.2631320941547228,0.457304663442503,,,0.03,0.44,7543.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn>=0_inferred,published,0.3031470852619248,1.4024930946414458e-32,0.4391044231400311,3.070296628949239e-70,0.6660954509536784,0.4886625353746594,0.1080848344136866,0.3733255148365123,,,0.03,0.44,1468.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn>=0_inferred,unpublished,0.5087365995684563,0.0,0.5285625058791185,0.0,0.0713317309675056,0.0527300143228416,0.2374391749761424,0.4256333261990144,,,0.03,0.44,7509.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn>=0_inferred,publishable,0.015791732943308,0.5172451670864123,0.2556392834261738,1.559463982233655e-26,0.715835026128266,0.3805193681395487,0.0723362905988966,0.2522378163070071,,,0.03,0.44,1684.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn>=0_inferred,unpublishable,0.5755991164553387,0.0,0.4816265968786181,0.0,0.0422311676724256,0.0647897523012776,0.2495248852936519,0.4551424680580557,,,0.03,0.44,7293.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn<0_inferred,published,0.2746986765243053,1.2948592931850924e-48,0.3820734821830066,6.517883341430517e-96,0.763327616283315,0.497408608751369,0.0879664571834282,0.3074730246002191,,,0.03,0.44,2739.0
0.030000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.440000-notes/run_0,fn>=0,unpublishable,0.6183733617182251,0.0,0.4696991805705078,0.0,0.077497761806282,0.0726211214125988,0.2659872748175591,0.4536941797693448,,,0.03,0.44,7418.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,all,published,0.2560537511761097,5.153069783694043e-65,0.3524197047053242,2.516281141184327e-125,0.7360318440860215,0.4935100961500701,0.1027600534844798,0.3348439225739364,,,0.03,0.48,4278.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,all,unpublished,0.5425213919282259,0.0,0.5248088499446129,0.0,0.1226079377126256,0.0669591554550012,0.2469793746664487,0.4189342398015838,,,0.03,0.48,15722.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn>=0_inferred,publishable,-0.1951297449208825,4.031642002575058e-07,0.3975211177129346,1.4552507760806915e-26,0.6345888192771084,0.3910227247424698,0.0624091262235466,0.2806957340527108,,,0.03,0.48,664.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn>=0_inferred,unpublished,0.4844067052960838,0.0,0.5048130259222909,0.0,0.0060821803696369,0.0437497092509851,0.2536920848850657,0.4231312018490959,,,0.03,0.48,6913.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn>=0_inferred,published,0.2535842282083579,1.4823789208102207e-14,0.389883460065485,9.280914874884525e-34,0.5647480437219732,0.4773359920403587,0.1330027394613733,0.447944456103139,,,0.03,0.48,892.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn<0_inferred,unpublishable,0.6691839825727129,0.0,0.4684939085680478,0.0,0.1403773465206081,0.0830868016016721,0.2560983583373276,0.4794645821983238,,,0.03,0.48,7696.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn<0_inferred,publishable,0.0891706613987773,2.080920862412529e-09,0.1263444733690814,1.796423509337229e-17,0.7668905976883752,0.3992679625061124,0.106528660844284,0.223230615938364,,,0.03,0.48,4499.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn<0_inferred,unpublished,0.5516549087545,0.0,0.5411335492683245,0.0,0.2140533413352934,0.0851731299820035,0.2417114707339592,0.4156406084433761,,,0.03,0.48,8809.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn<0_inferred,published,0.2199635373293108,2.2368869468916263e-38,0.301268829249939,5.478878267472056e-72,0.7811544518606024,0.4977709646869463,0.0947929903151388,0.3050489798958357,,,0.03,0.48,3386.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn>=0,unpublishable,0.6472615905576022,0.0,0.5180195517453834,0.0,0.0804489582275354,0.0620876662274537,0.2610609474703294,0.4608720395523548,,,0.03,0.48,7474.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn>=0_inferred,unpublishable,0.5449676554050686,0.0,0.4679651405677259,0.0,0.0174253454551603,0.0656191507804313,0.2564027680433509,0.439474931496401,,,0.03,0.48,7141.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn>=0,unpublished,0.5641130327398913,0.0,0.5642049238136772,0.0,0.1244511000366896,0.0581075165117227,0.2511724897008943,0.4220447564954859,,,0.03,0.48,7975.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn>=0,published,0.2736917907501199,4.322849142080955e-37,0.3959140991705748,4.3634427258703627e-79,0.7509208722382325,0.4925964766474544,0.1141935041885446,0.32283574676561,,,0.03,0.48,2082.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn<0,unpublishable,0.6061916445547463,0.0,0.4123633202142289,2.729093806933059e-300,0.081964272297338,0.0874615188734945,0.2513561878267554,0.4595534818416135,,,0.03,0.48,7363.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn<0,publishable,0.0348255633703468,0.0769609077184652,0.033406777953553,0.0897902712118165,0.743011050387597,0.3996106827003876,0.0895465679298174,0.2315128582614341,,,0.03,0.48,2580.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn<0,unpublished,0.5215773655561193,0.0,0.4818305377301833,0.0,0.1207105297438105,0.0760713047479721,0.2426628531226634,0.4157321782766232,,,0.03,0.48,7747.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn<0,published,0.2407510952773765,2.5122681829620117e-30,0.3307551671187539,3.255572842457306e-57,0.7219157436247723,0.4943762873178506,0.0919201425710633,0.3462287231353825,,,0.03,0.48,2196.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,all,unpublishable,0.6256993301309921,0.0,0.4669938742757726,0.0,0.0812009470053177,0.0746796778897033,0.2562448697419723,0.4602176929577475,,,0.03,0.48,14837.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,fn>=0,publishable,0.0845545331830407,1.685304240651174e-05,0.2158815462856795,1.2886827504130634e-28,0.7567321970576848,0.3968060747878435,0.1121494230321099,0.2297302881158343,,,0.03,0.48,2583.0
0.030000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.480000-notes/run_0,all,publishable,0.0600897109816562,1.556435617937936e-05,0.1255007600903104,1.4120265167680442e-19,0.7498756101104009,0.3982075639248499,0.100854562260482,0.2306210553007359,,,0.03,0.48,5163.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,all,publishable,0.0849357871587761,8.969514162127374e-10,0.2749315914586533,1.292882918759374e-90,0.7504055565837672,0.3994108943502988,0.0763927847397146,0.2335039925976479,,,0.03,0.52,5187.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,all,unpublishable,0.6261045780388546,0.0,0.4874027243038847,0.0,0.0693308264081009,0.0709616706113714,0.2590372235170917,0.4581268433115979,,,0.03,0.52,14813.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn<0,published,0.2519851075074925,1.82541385989252e-32,0.4743278663211308,6.13607934307829e-121,0.7302818845437616,0.4953975477793295,0.0861581070315451,0.3384437846680633,,,0.03,0.52,2148.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn<0,unpublished,0.5486469600989405,0.0,0.5347006188369845,0.0,0.1148485127152456,0.071023353141466,0.2390095751535734,0.4166695355413973,,,0.03,0.52,7858.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn<0,publishable,0.0925278900237468,1.9501406944387544e-06,0.1853908372378819,8.220330667402598e-22,0.7485463805007587,0.4000322060944613,0.067625080818209,0.2327523219465098,,,0.03,0.52,2636.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn<0,unpublishable,0.6153381070207168,0.0,0.4692245016672398,0.0,0.0675653788217639,0.0770326385821763,0.2557591780764912,0.4596514707056038,,,0.03,0.52,7370.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn>=0,published,0.3286445966540803,3.9150394206619714e-51,0.4599930649287875,2.3584005452418186e-104,0.742534919778002,0.4963175819223007,0.1048875498238239,0.3190355682613522,,,0.03,0.52,1982.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn<0_inferred,published,0.2974676356432799,1.5447206623198124e-52,0.4443664110741301,3.652428019428241e-122,0.7673997840095464,0.5011465158353222,0.091099507732167,0.3008391012311058,,,0.03,0.52,2514.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn>=0,publishable,0.0773295632641817,9.242684466755062e-05,0.3549657645659276,1.2683364345520488e-76,0.7523266809094473,0.3987688803332027,0.0854526308930227,0.2342807091152489,,,0.03,0.52,2551.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn>=0,unpublishable,0.6375275519058151,0.0,0.5061898390676819,0.0,0.071078958708424,0.0649502459244397,0.2622831183037671,0.4566171692697031,,,0.03,0.52,7443.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,all,unpublished,0.5518095036201282,0.0,0.5468035921746145,0.0,0.118399587560378,0.0677431730158314,0.2419919992910523,0.418280554115797,,,0.03,0.52,15870.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn<0_inferred,unpublished,0.565076017492403,0.0,0.5497496303942251,0.0,0.1706494770458539,0.0832259902809411,0.2419629142419901,0.416495893288016,,,0.03,0.52,8261.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn<0_inferred,publishable,0.158657262785229,5.03429666690689e-20,0.2911071735652225,2.181207870263386e-65,0.7582491893203884,0.4048129607803398,0.0817790466274854,0.2290991986811286,,,0.03,0.52,3296.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn<0_inferred,unpublishable,0.6511605924880158,0.0,0.4901587930018271,0.0,0.1122862760898248,0.0819827153080431,0.2618446395651231,0.4602047220342692,,,0.03,0.52,7479.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn>=0_inferred,published,0.2438645648894438,2.6204721318961566e-23,0.4778793426593548,5.720740698305773e-93,0.6875659913366337,0.4875823262314356,0.1014421876336076,0.3731412408824257,,,0.03,0.52,1616.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn>=0_inferred,unpublished,0.5345624108104337,0.0,0.5445991539349018,0.0,0.0616725094897358,0.0509336640886305,0.2420235765798292,0.4202181389624655,,,0.03,0.52,7609.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn>=0,unpublished,0.5547815269684001,0.0,0.5591771141216997,0.0,0.1218824065984523,0.0645260417842742,0.244917097752399,0.4198606070311284,,,0.03,0.52,8012.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,all,published,0.289074250851772,2.5750389416449992e-80,0.4606014236007417,4.8486074351172524e-216,0.7361621547215496,0.4958390750605327,0.0951464255822222,0.3291297205232445,,,0.03,0.52,4130.0
0.030000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.030000-r_fun-0.520000-notes/run_0,fn>=0_inferred,unpublishable,0.5978539305573732,0.0,0.4851150472904042,0.0,0.0255261075412326,0.0597227296124066,0.256174302243131,0.4560078829943277,,,0.03,0.52,7334.0
