params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,bhvr_rate,number_of_notes
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublished,0.5154834891348553,0.0,0.5005785818724728,0.0,0.3325976347263799,0.1340913540423106,0.2543386581027926,0.407751090951033,,,20.0,0.8,10019.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn<0_inferred,published,-0.094639857974594,6.834961653051575e-06,0.1383974603177528,4.229636970894866e-11,0.7299051047957371,0.4476199675754885,0.1263767190884946,0.2598885929413854,,,20.0,0.8,2252.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn>=0,unpublishable,0.417570959326706,1.97803457765e-312,0.4259014646012592,0.0,0.0671662618218943,0.1037124592005936,0.2372356291387542,0.4527835232446605,,,20.0,0.8,7454.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn>=0,publishable,0.0359932782342612,0.0634408816810376,-0.1472536332461689,2.298760329383125e-14,0.7501865939849625,0.328925054706015,0.1273465196972421,0.2265292035304511,,,20.0,0.8,2660.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn<0,unpublished,0.5313433960366823,0.0,0.5374398380851357,0.0,0.1896687206576158,0.0872380272835981,0.2652996272133069,0.4208810120645361,,,20.0,0.8,8699.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn>=0,published,-0.1734160533872916,9.4892944437129e-13,0.1430981214036278,4.21747882325633e-09,0.6480731268701376,0.4524870157929384,0.1225419509957749,0.3069088547624177,,,20.0,0.8,1671.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn<0,unpublishable,0.501031103322739,0.0,0.5204138051401533,0.0,0.0736550996587849,0.0645716785059413,0.2814333435941921,0.461587813025256,,,20.0,0.8,7325.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn<0,publishable,0.0748717446439109,0.000149163620948,0.2129361464245951,1.2064492816168527e-27,0.7510229648574775,0.3187336305404138,0.1664759958736821,0.2267146648361577,,,20.0,0.8,2561.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn<0,published,-0.1145389583883228,7.65153010783525e-05,0.3175656865200062,3.206881590415049e-29,0.6848906630160068,0.4468245775315922,0.1516451643903959,0.2531618054810446,,,20.0,0.8,1187.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,all,unpublishable,0.4543353750948608,0.0,0.4734764047879372,0.0,0.0703823615008458,0.0843128909897317,0.2591415942504723,0.4571472435669328,,,20.0,0.8,14779.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,all,publishable,0.0549602031590093,7.08885933191762e-05,0.038428951586632,0.005484597396016,0.7505968498371959,0.3239259669281746,0.1465402734777176,0.2266201758353572,,,20.0,0.8,5221.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublished,0.3808650715841836,1.1339925685381175e-244,0.4993025254933249,0.0,-0.0377852085782114,0.0431461232906549,0.2333217694058227,0.4268927574139688,,,20.0,0.8,7123.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn>=0,unpublished,0.4430921527966744,0.0,0.4554505076286101,0.0,0.1673840412910576,0.1056386963175678,0.225314286613881,0.4103720676712898,,,20.0,0.8,8443.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublishable,0.3515714539825073,1.04073299588256e-213,0.4853268979243181,0.0,-0.0300450430433003,0.0656191414638036,0.2357929679345361,0.4275952644154857,,,20.0,0.8,7381.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,fn>=0_inferred,publishable,0.060768844616884,0.258225775362036,0.2944355015920998,2.17561556527458e-08,0.5884124655172414,0.2914981695258621,0.0624514540543505,0.3240089440201149,,,20.0,0.8,348.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,all,published,-0.1534944302563138,1.568070130465954e-16,0.184039001325181,3.4311951263434816e-23,0.6633643848845346,0.4501352613435969,0.1346292548094262,0.2845863398929321,,,20.0,0.8,2858.0
20-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.800000-notes/run_0,all,unpublished,0.4865714713155908,0.0,0.4975571625387058,0.0,0.17869278156697,0.096300963268536,0.2456055290520099,0.4157050105762513,,,20.0,0.8,17142.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn<0_inferred,unpublishable,0.041357259380888,0.0016217086432641,0.3882777602402269,3.0019382412520817e-208,0.4003307278548053,0.1993821466211643,0.2784930793286262,0.5664772319286256,,,20.0,0.866667,5806.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,all,published,0.3243226411619465,1.4416935621709272e-31,-0.0947516883382421,0.0008688066256422,0.3031457954545454,0.4823554792613636,0.09800129351681,0.2689143478979708,,,20.0,0.866667,1232.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,all,unpublished,0.2820281564020928,0.0,-0.0970572597773662,1.610859698811088e-40,0.2534605108744991,0.1132678098844186,0.3059350570723765,0.4050027430554188,,,20.0,0.866667,18768.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,all,publishable,0.0389260499101623,0.0044049009379813,-0.0450143620818108,0.0009897765055099,0.743099433271028,0.2080221450491215,0.5819212556319626,0.2301841332061308,,,20.0,0.866667,5350.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,all,unpublishable,0.159714752924941,2.6549956622689136e-84,0.2943793387605544,1.0590030313114996e-290,0.0788287044431808,0.1097033263036156,0.1876619813731107,0.4573999212028396,,,20.0,0.866667,14650.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn<0,published,0.3477687356389162,3.7694419592408103e-19,-0.2207589119564898,2.5781844612640675e-08,0.3090736420545746,0.4828359461155698,0.0890465293136597,0.2604142624349919,,,20.0,0.866667,623.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn<0,unpublished,0.3048583420114614,2.539011228317356e-200,-0.0938068583508544,9.902717712353816e-20,0.2507088641753502,0.1122058425267319,0.3030382208165529,0.4081670033946423,,,20.0,0.866667,9351.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn<0,publishable,0.0727200276929555,0.0001848302363858,-0.0008916032948982,0.9634847718144596,0.7452089662751042,0.2086681658249337,0.5873652392330428,0.2283140431023115,,,20.0,0.866667,2639.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn<0,unpublishable,0.1732960306168023,1.497729965578393e-50,0.2972789124774029,1.4525795552609708e-149,0.0777539203686026,0.1089800052195596,0.1825670789750506,0.4603254225621405,,,20.0,0.866667,7335.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn>=0,unpublished,0.2590313105676236,3.204944741982281e-144,-0.1002967419240659,1.734758788442549e-22,0.25619287237856,0.114322334336126,0.3088115905573724,0.4018606597558458,,,20.0,0.866667,9417.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn>=0_inferred,unpublishable,0.1598252394201571,1.098447062726128e-51,-0.1070889976392383,5.6065797927478845e-24,-0.1322342476065581,0.0508300528115659,0.1280322488166065,0.3857917273907734,,,20.0,0.866667,8844.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn>=0,publishable,0.0062262683960152,0.7459089670389482,-0.0875730303404115,4.962660025554203e-06,0.7410459262264847,0.207393281593803,0.5766218558815935,0.2320045565864256,,,20.0,0.866667,2711.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn>=0,unpublishable,0.1458881149088483,4.369350647214333e-36,0.2921318834093389,7.045448748386868e-144,0.0799064270934928,0.1104286250256321,0.1927708137845626,0.4544664212068763,,,20.0,0.866667,7315.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn<0_inferred,published,0.2955483382425516,2.8151404862752495e-13,-0.1505042440364362,0.0002557921842342,0.3427984351535836,0.4815311189419795,0.0879307348724914,0.2376031154049488,,,20.0,0.866667,586.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn<0_inferred,unpublished,0.1596506654549565,2.911187995195968e-61,-0.1789752930931545,9.130903748128694e-77,0.5770083230407005,0.1881541636979914,0.4428284936925437,0.4146026364319072,,,20.0,0.866667,10565.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn<0_inferred,publishable,0.0380321141864073,0.0054214307636166,-0.0462629620350721,0.0007162486118522,0.743246512628625,0.2081222136364452,0.5824283681786716,0.2302236615440224,,,20.0,0.866667,5345.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn>=0_inferred,publishable,0.2540367901736061,0.6800637456533442,-0.1836246722024904,0.7675224011864862,0.5858715999999999,0.1010488252,0.0398179432,0.1879283399999999,,,20.0,0.866667,5.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn>=0_inferred,published,0.4689498792304608,1.2408830441281562e-36,-0.0951556011310112,0.015548999645753,0.2671760634674922,0.4831032736068111,0.1071365061570124,0.2973174163823529,,,20.0,0.866667,646.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn>=0,published,0.3018913396926804,2.6763629577438087e-14,-0.0018593275597826,0.9634775356013674,0.2970816765188834,0.4818639671921182,0.1071619143683087,0.2776098376244663,,,20.0,0.866667,609.0
20-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.866667-notes/run_0,fn>=0_inferred,unpublished,0.1997076418740251,1.4564161202367082e-74,-0.1141578076936987,3.3366006846209804e-25,-0.1632507698198707,0.0168184220945372,0.1296240540378688,0.3926386234013165,,,20.0,0.866667,8203.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn<0_inferred,unpublishable,0.0138615956500056,0.2895425026714807,0.3645187563758531,5.2319457843700494e-183,0.4245280912090239,0.2118088168728989,0.2850914247528099,0.5606011849630993,,,20.0,0.933333,5840.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,all,unpublishable,0.1187248154014487,2.619830435596528e-47,0.2777525930843839,1.116145378470267e-258,0.0761879948135396,0.111611717788784,0.1882474382410746,0.4616544971574566,,,20.0,0.933333,14705.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn>=0_inferred,unpublishable,0.1238205170437575,1.250395297903114e-31,-0.1241673775588898,8.466775655541243e-32,-0.1532881656996728,0.0456048301800721,0.124449482095724,0.3964713435438127,,,20.0,0.933333,8865.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,all,publishable,0.0276298094518075,0.0443845812156361,-0.0668668344551412,1.116070976042876e-06,0.7483932336166195,0.1968932211688631,0.6084710398966949,0.2301556731229461,,,20.0,0.933333,5295.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,all,unpublished,0.2277564645717532,4.245952888711821e-220,-0.1213403978638372,1.084459331548306e-62,0.2515503212285236,0.1123541899290069,0.3125191053884839,0.4081445017796016,,,20.0,0.933333,18830.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,all,published,0.3532705104519633,1.018839919676156e-35,-0.1106496944095862,0.0001491942555002,0.2960633222222222,0.485615828897436,0.089998274463976,0.2751647020311966,,,20.0,0.933333,1170.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn>=0_inferred,publishable,-1.0,1.0,1.0,1.0,0.4510565,0.0876222835,0.038117358,0.408398,,,20.0,0.933333,2.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn>=0_inferred,unpublished,0.1692867030454806,9.658542353175697e-54,-0.1304877853725856,1.8755763236351188e-32,-0.1875413177458938,0.0096096909753923,0.126499309315844,0.4031664579783892,,,20.0,0.933333,8195.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn>=0_inferred,published,0.4259859340322199,5.298250519651617e-31,-0.1675738985259276,1.260571556431924e-05,0.2662256294642857,0.4846884621577381,0.0991950203143631,0.3148603175342262,,,20.0,0.933333,672.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn<0,published,0.3951149355304699,9.045973311355865e-22,-0.0217738529807916,0.6123365111831347,0.3002935863970588,0.4895355912316176,0.088774961433625,0.254558538258272,,,20.0,0.933333,544.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn<0,unpublished,0.2917036716153122,2.0696786836742973e-186,-0.1481164433678268,6.462267327955504e-48,0.2488752048110831,0.1073042775458351,0.309063679360826,0.4090060498678829,,,20.0,0.933333,9537.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn<0_inferred,unpublished,0.0963050140770022,2.4337249145752173e-23,-0.1990192216212785,1.8827297188598715e-95,0.5899006720884532,0.1915259030390089,0.4558601706273445,0.4119804273979313,,,20.0,0.933333,10635.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn<0_inferred,published,0.367434738886113,2.303265580633108e-17,-0.1053684932926111,0.0186709668290924,0.3363262329317269,0.4868672153413654,0.0775882077742971,0.2215995341234939,,,20.0,0.933333,498.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn>=0,unpublishable,0.0593344502538574,4.073588540106411e-07,0.3043191885945897,8.735834247754311e-156,0.0801383243267106,0.1209216636402775,0.1895374077905898,0.4611194193661583,,,20.0,0.933333,7278.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn>=0,publishable,0.0533473708517139,0.0061027036285242,-0.0403148414556806,0.0382964402671797,0.7432629201060204,0.194647403110424,0.6114144614176449,0.2317705389386596,,,20.0,0.933333,2641.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn>=0,unpublished,0.1600024713734993,2.4512322364317138e-54,-0.0944449358136504,7.261204932184117e-20,0.2542956763639084,0.1175366944375949,0.3160652581944424,0.4072603326073281,,,20.0,0.933333,9293.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn>=0,published,0.3123794158752607,1.2321940590007762e-15,-0.1842983631934132,3.4547762657056806e-06,0.2923871821086262,0.4822095178594249,0.0910613452123961,0.2930716558530352,,,20.0,0.933333,626.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn<0,unpublishable,0.1769761539908297,2.572932951063808e-53,0.2502397330243045,2.015832346348099e-106,0.072316916558947,0.1024885474767914,0.1869833479783345,0.4621788402522552,,,20.0,0.933333,7427.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn<0,publishable,0.001974943797484,0.9189985138394609,-0.0918648143258465,2.133016773651368e-06,0.7534984174830445,0.1991280386113413,0.6055420360395629,0.2285487173507912,,,20.0,0.933333,2654.0
20-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-0.933333-notes/run_0,fn<0_inferred,publishable,0.0268632135148379,0.0506692234340164,-0.0654347232028572,1.8927084430422025e-06,0.7485055845456263,0.196934510017406,0.6086865523402607,0.2300883229144152,,,20.0,0.933333,5293.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn>=0,publishable,0.0355194686179887,0.0652823170156557,-0.056720814728765,0.0032292532076892,0.7594345170749814,0.1947088665497401,0.6231320207869339,0.2312443398824424,,,20.0,1.0,2694.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn<0,unpublishable,0.1232679448161868,2.3403383800651387e-26,0.2976231756230431,1.141762466646485e-150,0.0752221135296527,0.1082766822840871,0.1959221026282737,0.4629989195946337,,,20.0,1.0,7372.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn>=0_inferred,published,0.5365583989482136,3.5036923769308644e-46,-0.2099526805462938,2.0070964314706906e-07,0.270854926910299,0.4901611885049833,0.091183966790299,0.2875114067774086,,,20.0,1.0,602.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn<0_inferred,published,0.4006310148393648,7.563043322238561e-24,-0.0890893286225757,0.0316419323896986,0.339894618556701,0.4844988685910653,0.0783889261578694,0.2526710735738831,,,20.0,1.0,582.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn<0_inferred,unpublished,0.0975783569893412,2.4935368806858624e-23,-0.211968634806985,1.72911166808331e-105,0.598463767198783,0.1873132691039099,0.4735964579100994,0.4141563354934319,,,20.0,1.0,10353.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn<0_inferred,publishable,0.0283317720863488,0.0402865972736781,-0.0674692414149291,1.0168033828618333e-06,0.751588868129771,0.193970542659103,0.6230799471986641,0.2290441364703244,,,20.0,1.0,5240.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn<0_inferred,unpublishable,-0.016358279274642,0.2170938174217671,0.3627252086863021,1.1842181446604803e-176,0.4311480914502195,0.2115587309954486,0.2956677015708759,0.5679760897417032,,,20.0,1.0,5695.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn>=0,unpublished,0.2332127448437975,3.8215716722301626e-117,-0.1304799309937297,3.1292317813182637e-37,0.2538473124922378,0.1113495172253448,0.3158407253256092,0.4063248742451684,,,20.0,1.0,9469.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn>=0,unpublishable,0.1220214809944461,6.573736151153973e-26,0.2698249218574759,1.985410728640755e-123,0.0735362968312127,0.1120903971226028,0.1847315026180013,0.4583493678836221,,,20.0,1.0,7388.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn>=0,published,0.3922540968996317,5.551980556002382e-24,-0.1241897823861461,0.002066868573249,0.3026468972267537,0.4866247338009788,0.0861634212619902,0.2638942044698206,,,20.0,1.0,613.0
20-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/20-r_fun-1.000000-notes/run_0,fn>=0_inferred,publishable,,,,,,,,,,,20.0,1.0,0.0
