params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,st_prop
54-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.133333-notes/run_0,1280,8803,2689,7394,0.34609375,0.6887318705838602,0.0599134433324317,0.21038282403726,fn<0,443.0,1852.0,54.0,0.133333
54-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.133333-notes/run_0,2264,7653,2573,7344,0.32773851590106,0.4084726000777303,0.1010348583877995,0.1373317653207892,fn>=0,742.0,1051.0,54.0,0.133333
54-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.150000-notes/run_0,1825,9411,3714,7522,0.2515068493150685,0.6322024771136241,0.0610210050518479,0.2494952714908086,fn<0_inferred,459.0,2348.0,54.0,0.15
54-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.150000-notes/run_0,995,9167,2637,7525,0.3628140703517588,0.7595752749336367,0.0479734219269103,0.2185011454128941,fn<0,361.0,2003.0,54.0,0.15
54-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.150000-notes/run_0,3326,16674,5201,14799,0.3481659651232712,0.5831570851759277,0.0782485303061017,0.181899964015833,all,1158.0,3033.0,54.0,0.15
54-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.150000-notes/run_0,2331,7507,2564,7274,0.3419133419133419,0.4017160686427457,0.1095683255430299,0.1372052750765952,fn>=0,797.0,1030.0,54.0,0.15
54-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.150000-notes/run_0,1501,7263,1487,7277,0.4656895403064623,0.4606590450571621,0.0960560670606019,0.0943136444995181,fn>=0_inferred,699.0,685.0,54.0,0.15
54-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.166667-notes/run_0,1266,8754,2585,7435,0.3870458135860979,0.6998065764023211,0.0659045057162071,0.206648389307745,fn<0,490.0,1809.0,54.0,0.166667
54-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.166667-notes/run_0,2125,7855,2540,7440,0.3261176470588235,0.4362204724409448,0.0931451612903225,0.1410566518141311,fn>=0,693.0,1108.0,54.0,0.166667
54-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.166667-notes/run_0,3391,16609,5125,14875,0.348864641698614,0.569170731707317,0.0795294117647058,0.175627671744235,all,1183.0,2917.0,54.0,0.166667
54-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.166667-notes/run_0,2306,8711,3288,7729,0.3295750216825672,0.5298053527980535,0.0983309613145296,0.199977040523476,fn<0_inferred,760.0,1742.0,54.0,0.166667
54-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.166667-notes/run_0,1085,7898,1837,7146,0.3898617511520737,0.6396298312465977,0.0591939546599496,0.148771840972398,fn>=0_inferred,423.0,1175.0,54.0,0.166667
54-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.183333-notes/run_0,960,6914,847,7027,0.653125,0.6068476977567887,0.0892272662587163,0.0743419149551634,fn>=0_inferred,627.0,514.0,54.0,0.183333
54-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.183333-notes/run_0,3006,16994,5249,14751,0.3609447771124418,0.634025528672128,0.0735543352993017,0.1958338237024832,all,1085.0,3328.0,54.0,0.183333
54-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.183333-notes/run_0,2351,7612,2575,7388,0.3568694172692471,0.4128155339805825,0.1135625338386572,0.1396479243300052,fn>=0,839.0,1063.0,54.0,0.183333
54-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.183333-notes/run_0,655,9382,2674,7363,0.3755725190839695,0.8470456245325355,0.0334102947168273,0.2414197399275207,fn<0,246.0,2265.0,54.0,0.183333
54-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.183333-notes/run_0,2046,10080,4402,7724,0.2238514173998045,0.6392548841435711,0.059295701708959,0.2791666666666667,fn<0_inferred,458.0,2814.0,54.0,0.183333
54-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.200000-notes/run_0,2506,7418,2561,7363,0.4249800478850758,0.4373291682936353,0.1446421295667526,0.1509840927473712,fn>=0,1065.0,1120.0,54.0,0.2
54-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.200000-notes/run_0,941,7034,286,7689,0.7885228480340064,0.3041958041958042,0.0965014956431265,0.012368495877168,fn>=0_inferred,742.0,87.0,54.0,0.2
54-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.200000-notes/run_0,1830,10195,5035,6990,0.321311475409836,0.7533267130089374,0.0841201716738197,0.3720451201569397,fn<0_inferred,588.0,3793.0,54.0,0.2
54-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.200000-notes/run_0,265,9811,2760,7316,1.0,1.0,0.0362219792236194,0.2813168892059933,fn<0,265.0,2760.0,54.0,0.2
54-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.200000-notes/run_0,2771,17229,5321,14679,0.4799711295561169,0.7291862431873708,0.0906056270863137,0.2252016948168785,all,1330.0,3880.0,54.0,0.2
54-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.216667-notes/run_0,2818,17182,5277,14723,0.4684173172462739,0.7161265870759902,0.0896556408340691,0.2199394715399837,all,1320.0,3779.0,54.0,0.216667
54-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.216667-notes/run_0,276,9668,2594,7350,1.0,1.0,0.0375510204081632,0.2683078196110881,fn<0,276.0,2594.0,54.0,0.216667
54-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.216667-notes/run_0,2542,7514,2683,7373,0.4107002360346184,0.4416697726425643,0.1415977214159772,0.1577056161831248,fn>=0,1044.0,1185.0,54.0,0.216667
54-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.216667-notes/run_0,2011,9833,5114,6730,0.3097961213326703,0.7285881892843176,0.0925705794947994,0.3789280992576019,fn<0_inferred,623.0,3726.0,54.0,0.216667
54-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.216667-notes/run_0,807,7349,163,7993,0.8636926889714994,0.3251533742331288,0.0872013011384961,0.0072118655599401,fn>=0_inferred,697.0,53.0,54.0,0.216667
54-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.233333-notes/run_0,2534,7535,2642,7427,0.4005524861878453,0.4250567751703255,0.1366635249764373,0.1490378234903782,fn>=0,1015.0,1123.0,54.0,0.233333
54-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.233333-notes/run_0,2819,17181,5191,14809,0.4611564384533522,0.7073781544981699,0.087784455398744,0.21372446306967,all,1300.0,3672.0,54.0,0.233333
54-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.233333-notes/run_0,285,9646,2549,7382,1.0,1.0,0.0386074234624762,0.2642546133112171,fn<0,285.0,2549.0,54.0,0.233333
54-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.233333-notes/run_0,2119,9117,5024,6212,0.3265691363850873,0.7159633757961783,0.1113972955569864,0.3945376768673906,fn<0_inferred,692.0,3597.0,54.0,0.233333
54-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.233333-notes/run_0,700,8064,167,8597,0.8685714285714285,0.4491017964071856,0.0707223450040712,0.0093005952380952,fn>=0_inferred,608.0,75.0,54.0,0.233333
54-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.250000-notes/run_0,2494,7421,2609,7306,0.3981555733761026,0.4246837868915293,0.1359156857377498,0.1493060234469748,fn>=0,993.0,1108.0,54.0,0.25
54-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.250000-notes/run_0,1956,8956,5034,5878,0.294478527607362,0.7258641239570918,0.0979925144607009,0.4079946404644931,fn<0_inferred,576.0,3654.0,54.0,0.25
54-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.250000-notes/run_0,315,9770,2598,7487,1.0,1.0,0.04207292640577,0.2659160696008188,fn<0,315.0,2598.0,54.0,0.25
54-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.250000-notes/run_0,2809,17191,5207,14793,0.4656461374154503,0.7117342039562128,0.0884201987426485,0.2155779186783782,all,1308.0,3706.0,54.0,0.25
54-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/54-r_fun-0.250000-notes/run_0,853,8235,173,8915,0.8581477139507621,0.3005780346820809,0.0821088053841839,0.006314511232544,fn>=0_inferred,732.0,52.0,54.0,0.25
55-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.000000-notes/run_0,2146,7919,2736,7329,0.3112767940354147,0.4597953216374269,0.0911447673625324,0.1588584417224397,fn<0_inferred,668.0,1258.0,55.0,0.0
55-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.000000-notes/run_0,2219,7793,2610,7402,0.3249211356466877,0.4260536398467432,0.0974061064577141,0.1426921596304375,fn>=0,721.0,1112.0,55.0,0.0
55-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.000000-notes/run_0,2065,7923,2621,7367,0.3055690072639225,0.4528805799313239,0.0856522329306366,0.1498169885144516,fn<0,631.0,1187.0,55.0,0.0
55-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.000000-notes/run_0,4284,15716,5231,14769,0.3155929038281979,0.4394953163831007,0.0915430970275577,0.1462840417409009,all,1352.0,2299.0,55.0,0.0
55-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.000000-notes/run_0,2138,7797,2495,7440,0.3199251637043966,0.4172344689378757,0.0919354838709677,0.1335128895729126,fn>=0_inferred,684.0,1041.0,55.0,0.0
55-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.016667-notes/run_0,4198,15802,5239,14761,0.3363506431634111,0.468219125787364,0.0956574757807736,0.155233514744969,all,1412.0,2453.0,55.0,0.016667
55-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.016667-notes/run_0,1964,8046,2633,7377,0.3019348268839104,0.4793011773642233,0.0803849803443134,0.1568481232910763,fn<0,593.0,1262.0,55.0,0.016667
55-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.016667-notes/run_0,3531,9237,4937,7831,0.2580005664117814,0.4693133481871582,0.1163325245817903,0.2508390169968604,fn<0_inferred,911.0,2317.0,55.0,0.016667
55-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.016667-notes/run_0,2234,7756,2606,7384,0.3666069829901522,0.4570222563315426,0.1109154929577464,0.1535585353274884,fn>=0,819.0,1191.0,55.0,0.016667
55-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.016667-notes/run_0,667,6565,302,6930,0.7511244377811095,0.4503311258278146,0.0722943722943723,0.0207159177456207,fn>=0_inferred,501.0,136.0,55.0,0.016667
55-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.033333-notes/run_0,2761,8305,3922,7144,0.276349148859109,0.490566037735849,0.1068029115341545,0.2316676700782661,fn<0_inferred,763.0,1924.0,55.0,0.033333
55-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.033333-notes/run_0,1436,7498,1253,7681,0.4032033426183844,0.3160415003990423,0.0753808097903918,0.0528140837556681,fn>=0_inferred,579.0,396.0,55.0,0.033333
55-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.033333-notes/run_0,2095,7856,2632,7319,0.3250596658711217,0.4627659574468085,0.093045498018855,0.155040733197556,fn<0,681.0,1218.0,55.0,0.033333
55-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.033333-notes/run_0,2102,7947,2543,7506,0.3144624167459562,0.4333464412111679,0.0880628830269118,0.1386686800050333,fn>=0,661.0,1102.0,55.0,0.033333
55-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.033333-notes/run_0,4197,15803,5175,14825,0.3197522039552061,0.4483091787439613,0.0905227655986509,0.1468075681832563,all,1342.0,2320.0,55.0,0.033333
55-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.066667-notes/run_0,2333,7666,2663,7336,0.327475353621946,0.4108148704468644,0.104143947655398,0.1427080615705713,fn>=0,764.0,1094.0,55.0,0.066667
55-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.066667-notes/run_0,1752,8249,2640,7361,0.3236301369863014,0.5511363636363636,0.0770275777747588,0.17638501636562,fn<0,567.0,1455.0,55.0,0.066667
55-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.066667-notes/run_0,4085,15915,5303,14697,0.3258261933904529,0.4806713181218178,0.0905626998707219,0.1601633678919258,all,1331.0,2549.0,55.0,0.066667
55-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.066667-notes/run_0,2406,8189,2964,7631,0.2776392352452203,0.4136302294197031,0.0875376752719171,0.1497130296739528,fn<0_inferred,668.0,1226.0,55.0,0.066667
55-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.066667-notes/run_0,1679,7726,2339,7066,0.3948779035139964,0.5656263360410432,0.0938296065666572,0.17123996893606,fn>=0_inferred,663.0,1323.0,55.0,0.066667
55-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.100000-notes/run_0,1500,8464,2531,7433,0.3386666666666666,0.6080600553141051,0.0683438719225077,0.1818289224952741,fn<0,508.0,1539.0,55.0,0.1
55-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.100000-notes/run_0,3792,16208,5168,14832,0.3401898734177215,0.5158668730650154,0.0869741100323624,0.1644866732477788,all,1290.0,2666.0,55.0,0.1
55-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.100000-notes/run_0,2024,8585,3481,7128,0.2761857707509881,0.5791439241597243,0.0784231200897867,0.234828188701223,fn<0_inferred,559.0,2016.0,55.0,0.1
55-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.100000-notes/run_0,1768,7623,1687,7704,0.4134615384615384,0.3852993479549496,0.0948857736240913,0.0852682670864489,fn>=0_inferred,731.0,650.0,55.0,0.1
55-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.100000-notes/run_0,2292,7744,2637,7399,0.3411867364746946,0.4273795980280622,0.1056899581024462,0.1455320247933884,fn>=0,782.0,1127.0,55.0,0.1
55-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.116667-notes/run_0,2291,7768,2558,7501,0.3714535137494544,0.4370602032838155,0.113451539794694,0.143923789907312,fn>=0,851.0,1118.0,55.0,0.116667
55-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.116667-notes/run_0,1477,8464,2665,7276,0.3080568720379147,0.6165103189493434,0.0625343595382078,0.1941162570888469,fn<0,455.0,1643.0,55.0,0.116667
55-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.116667-notes/run_0,1051,7128,717,7462,0.5994291151284491,0.4128312412831241,0.0844277673545966,0.0415263748597081,fn>=0_inferred,630.0,296.0,55.0,0.116667
55-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.116667-notes/run_0,3768,16232,5223,14777,0.3466029723991507,0.5286233965154126,0.0883805914597008,0.1700961064563824,all,1306.0,2761.0,55.0,0.116667
55-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.116667-notes/run_0,2717,9104,4506,7315,0.2488038277511961,0.5470483799378606,0.0924128503075871,0.2707601054481546,fn<0_inferred,676.0,2465.0,55.0,0.116667
55-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.133333-notes/run_0,3502,16498,5199,14801,0.3583666476299257,0.5678015002885171,0.084791568137288,0.1789307794884228,all,1255.0,2952.0,55.0,0.133333
55-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.133333-notes/run_0,1129,8831,2594,7366,0.3525243578387954,0.718195836545875,0.0540320390985609,0.2109613860264975,fn<0,398.0,1863.0,55.0,0.133333
55-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.133333-notes/run_0,2373,7667,2605,7435,0.3611462284028656,0.418042226487524,0.1152656355077337,0.1420373027259684,fn>=0,857.0,1089.0,55.0,0.133333
55-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.133333-notes/run_0,2456,9369,4420,7405,0.2434853420195439,0.5796380090497738,0.0807562457798784,0.2734550112071726,fn<0_inferred,598.0,2562.0,55.0,0.133333
55-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.133333-notes/run_0,1046,7129,779,7396,0.6281070745697896,0.5006418485237484,0.0888318009734991,0.0547061298919904,fn>=0_inferred,657.0,390.0,55.0,0.133333
55-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.150000-notes/run_0,1543,7743,1843,7443,0.4556059624108878,0.5442213781877374,0.0944511621657933,0.1295363554177967,fn>=0_inferred,703.0,1003.0,55.0,0.15
55-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.150000-notes/run_0,3743,16257,5153,14847,0.3344910499599252,0.5165922763438774,0.0843268000269414,0.1637448483730085,all,1252.0,2662.0,55.0,0.15
55-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.150000-notes/run_0,1508,8607,2694,7421,0.3309018567639257,0.625463994060876,0.0672416116426357,0.1957708841640525,fn<0,499.0,1685.0,55.0,0.15
55-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.150000-notes/run_0,2200,8514,3310,7404,0.2495454545454545,0.5012084592145015,0.0741491085899513,0.1948555320648343,fn<0_inferred,549.0,1659.0,55.0,0.15
55-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/55-r_fun-0.150000-notes/run_0,2235,7650,2459,7426,0.3369127516778523,0.3973159821065474,0.1014004847831941,0.1277124183006536,fn>=0,753.0,977.0,55.0,0.15
